"x_velocity","arc_length","Points:0","Points:1","Points:2"
6.753,0.18727,0.55212,0,-0.13772
6.7134,0.1881,0.55212,0,-0.1369
6.6737,0.18892,0.55212,0,-0.13608
6.6289,0.18975,0.55212,0,-0.13525
6.5822,0.19057,0.55212,0,-0.13442
6.5327,0.1914,0.55212,0,-0.1336
6.4771,0.19222,0.55212,0,-0.13277
6.4215,0.19305,0.55212,0,-0.13195
6.3562,0.19387,0.55212,0,-0.13113
6.2896,0.1947,0.55212,0,-0.1303
6.217,0.19552,0.55212,0,-0.12947
6.1371,0.19635,0.55212,0,-0.12865
6.0567,0.19717,0.55212,0,-0.12783
5.9612,0.198,0.55212,0,-0.127
5.8656,0.19882,0.55212,0,-0.12618
5.7593,0.19965,0.55212,0,-0.12535
5.646,0.20047,0.55212,0,-0.12453
5.5293,0.2013,0.55212,0,-0.1237
5.397,0.20212,0.55212,0,-0.12287
5.2648,0.20295,0.55212,0,-0.12205
5.1184,0.20377,0.55212,0,-0.12122
4.9674,0.2046,0.55212,0,-0.1204
4.8109,0.20542,0.55212,0,-0.11958
4.6435,0.20625,0.55212,0,-0.11875
4.4761,0.20707,0.55212,0,-0.11793
4.2981,0.2079,0.55212,0,-0.1171
4.119,0.20872,0.55212,0,-0.11627
3.9375,0.20955,0.55212,0,-0.11545
3.7534,0.21037,0.55212,0,-0.11462
3.5694,0.2112,0.55212,0,-0.1138
3.387,0.21202,0.55212,0,-0.11298
3.2045,0.21285,0.55212,0,-0.11215
3.0268,0.21367,0.55212,0,-0.11133
2.8518,0.2145,0.55212,0,-0.1105
2.6792,0.21532,0.55212,0,-0.10967
2.5156,0.21615,0.55212,0,-0.10885
2.3521,0.21697,0.55212,0,-0.10802
2.1998,0.2178,0.55212,0,-0.1072
2.0505,0.21862,0.55212,0,-0.10638
1.9069,0.21945,0.55212,0,-0.10555
1.7735,0.22027,0.55212,0,-0.10473
1.6401,0.2211,0.55212,0,-0.1039
1.5224,0.22192,0.55212,0,-0.10307
1.4057,0.22275,0.55212,0,-0.10225
1.2977,0.22357,0.55212,0,-0.10142
1.1981,0.2244,0.55212,0,-0.1006
1.0999,0.22522,0.55212,0,-0.099775
1.0171,0.22605,0.55212,0,-0.09895
0.93434,0.22687,0.55212,0,-0.098125
0.86249,0.2277,0.55212,0,-0.0973
0.79612,0.22852,0.55212,0,-0.096475
0.73355,0.22935,0.55212,0,-0.09565
0.68289,0.23017,0.55212,0,-0.094825
0.63223,0.231,0.55212,0,-0.094
0.59372,0.23182,0.55212,0,-0.093175
0.5579,0.23265,0.55212,0,-0.09235
0.52752,0.23347,0.55212,0,-0.091525
0.50549,0.2343,0.55212,0,-0.0907
0.48346,0.23512,0.55212,0,-0.089875
0.47363,0.23595,0.55212,0,-0.08905
0.46419,0.23677,0.55212,0,-0.088225
0.46089,0.2376,0.55212,0,-0.0874
0.46272,0.23842,0.55212,0,-0.086575
0.46575,0.23925,0.55212,0,-0.08575
0.4775,0.24007,0.55212,0,-0.084925
0.48925,0.2409,0.55212,0,-0.0841
0.50696,0.24172,0.55212,0,-0.083275
0.52725,0.24255,0.55212,0,-0.08245
0.54951,0.24337,0.55212,0,-0.081625
0.57701,0.2442,0.55212,0,-0.0808
0.60452,0.24502,0.55212,0,-0.079975
0.63707,0.24585,0.55212,0,-0.07915
0.67052,0.24667,0.55212,0,-0.078325
0.706,0.2475,0.55212,0,-0.0775
0.74424,0.24832,0.55212,0,-0.076675
0.78249,0.24915,0.55212,0,-0.07585
0.82445,0.24997,0.55212,0,-0.075025
0.86641,0.2508,0.55212,0,-0.0742
0.90997,0.25163,0.55212,0,-0.073375
0.9547,0.25245,0.55212,0,-0.07255
0.99974,0.25327,0.55212,0,-0.071725
1.0464,0.2541,0.55212,0,-0.0709
1.0931,0.25492,0.55212,0,-0.070075
1.1408,0.25575,0.55212,0,-0.06925
1.1888,0.25657,0.55212,0,-0.068425
1.237,0.2574,0.55212,0,-0.0676
1.2858,0.25822,0.55212,0,-0.066775
1.3345,0.25905,0.55212,0,-0.06595
1.3836,0.25987,0.55212,0,-0.065125
1.4327,0.2607,0.55212,0,-0.0643
1.4818,0.26152,0.55212,0,-0.063475
1.531,0.26235,0.55212,0,-0.06265
1.5801,0.26317,0.55212,0,-0.061825
1.629,0.264,0.55212,0,-0.061
1.6778,0.26482,0.55212,0,-0.060175
1.7265,0.26565,0.55212,0,-0.05935
1.7749,0.26647,0.55212,0,-0.058525
1.8232,0.2673,0.55212,0,-0.0577
1.8711,0.26812,0.55212,0,-0.056875
1.919,0.26895,0.55212,0,-0.05605
1.9665,0.26977,0.55212,0,-0.055225
2.0138,0.2706,0.55212,0,-0.0544
2.061,0.27142,0.55212,0,-0.053575
2.1077,0.27225,0.55212,0,-0.05275
2.1545,0.27307,0.55212,0,-0.051925
2.2009,0.2739,0.55212,0,-0.0511
2.2473,0.27472,0.55212,0,-0.050275
2.2935,0.27555,0.55212,0,-0.04945
2.3396,0.27637,0.55212,0,-0.048625
2.3857,0.2772,0.55212,0,-0.0478
2.4318,0.27802,0.55212,0,-0.046975
2.4778,0.27885,0.55212,0,-0.04615
2.5239,0.27967,0.55212,0,-0.045325
2.57,0.2805,0.55212,0,-0.0445
2.6162,0.28132,0.55212,0,-0.043675
2.6626,0.28215,0.55212,0,-0.04285
2.709,0.28297,0.55212,0,-0.042025
2.7557,0.2838,0.55212,0,-0.0412
2.8025,0.28462,0.55212,0,-0.040375
2.8494,0.28545,0.55212,0,-0.03955
2.8968,0.28627,0.55212,0,-0.038725
2.9441,0.2871,0.55212,0,-0.0379
2.9922,0.28792,0.55212,0,-0.037075
3.0402,0.28875,0.55212,0,-0.03625
3.0888,0.28957,0.55212,0,-0.035425
3.1377,0.2904,0.55212,0,-0.0346
3.1868,0.29122,0.55212,0,-0.033775
3.2369,0.29205,0.55212,0,-0.03295
3.2869,0.29287,0.55212,0,-0.032125
3.3379,0.2937,0.55212,0,-0.0313
3.3892,0.29452,0.55212,0,-0.030475
3.4409,0.29535,0.55212,0,-0.02965
3.4938,0.29618,0.55212,0,-0.028825
3.5466,0.297,0.55212,0,-0.028
3.6008,0.29782,0.55212,0,-0.027175
3.6553,0.29865,0.55212,0,-0.02635
3.7105,0.29947,0.55212,0,-0.025525
3.7668,0.3003,0.55212,0,-0.0247
3.8231,0.30112,0.55212,0,-0.023875
3.8813,0.30195,0.55212,0,-0.02305
3.9395,0.30277,0.55212,0,-0.022225
3.9988,0.3036,0.55212,0,-0.0214
4.0591,0.30443,0.55212,0,-0.020575
4.1195,0.30525,0.55212,0,-0.01975
4.1818,0.30607,0.55212,0,-0.018925
4.2441,0.3069,0.55212,0,-0.0181
4.3078,0.30772,0.55212,0,-0.017275
4.3721,0.30855,0.55212,0,-0.01645
4.4369,0.30937,0.55212,0,-0.015625
4.5032,0.3102,0.55212,0,-0.0148
4.5695,0.31102,0.55212,0,-0.013975
4.6374,0.31185,0.55212,0,-0.01315
4.7056,0.31267,0.55212,0,-0.012325
4.7747,0.3135,0.55212,0,-0.0115
4.8448,0.31432,0.55212,0,-0.010675
4.915,0.31515,0.55212,0,-0.00985
4.987,0.31597,0.55212,0,-0.009025
5.059,0.3168,0.55212,0,-0.0082
5.1321,0.31762,0.55212,0,-0.007375
5.2059,0.31845,0.55212,0,-0.00655
5.28,0.31927,0.55212,0,-0.005725
5.3555,0.3201,0.55212,0,-0.0049
5.4311,0.32092,0.55212,0,-0.004075
5.5079,0.32175,0.55212,0,-0.00325
5.5852,0.32257,0.55212,0,-0.002425
5.663,0.3234,0.55212,0,-0.0016
5.7419,0.32422,0.55212,0,-0.000775
5.8208,0.32505,0.55212,0,5e-05
5.9011,0.32587,0.55212,0,0.000875
5.9816,0.3267,0.55212,0,0.0017
6.0628,0.32752,0.55212,0,0.002525
