"x_velocity","arc_length","Points:0","Points:1","Points:2"
0,0.24255,0.39437,0,-0.08245
0,0.24337,0.39437,0,-0.081625
0,0.2442,0.39437,0,-0.0808
-1.5619,0.24502,0.39437,0,-0.079975
-1.5773,0.24585,0.39437,0,-0.07915
-1.5927,0.24667,0.39437,0,-0.078325
-1.6082,0.2475,0.39437,0,-0.0775
-1.623,0.24832,0.39437,0,-0.076675
-1.6347,0.24915,0.39437,0,-0.07585
-1.6465,0.24997,0.39437,0,-0.075025
-1.6582,0.2508,0.39437,0,-0.0742
0,0.25163,0.39437,0,-0.073375
0,0.25245,0.39437,0,-0.07255
0,0.25327,0.39437,0,-0.071725
0,0.2541,0.39437,0,-0.0709
0,0.25492,0.39437,0,-0.070075
0,0.25575,0.39437,0,-0.06925
0,0.25657,0.39437,0,-0.068425
0,0.2574,0.39437,0,-0.0676
0,0.25822,0.39437,0,-0.066775
0,0.25905,0.39437,0,-0.06595
0,0.25987,0.39437,0,-0.065125
0,0.2607,0.39437,0,-0.0643
0,0.26152,0.39437,0,-0.063475
0,0.26235,0.39437,0,-0.06265
0,0.26317,0.39437,0,-0.061825
0,0.264,0.39437,0,-0.061
-1.8577,0.26482,0.39437,0,-0.060175
-1.8694,0.26565,0.39437,0,-0.05935
-1.8812,0.26647,0.39437,0,-0.058525
-1.8929,0.2673,0.39437,0,-0.0577
-1.9004,0.26812,0.39437,0,-0.056875
-1.9073,0.26895,0.39437,0,-0.05605
-1.9142,0.26977,0.39437,0,-0.055225
0,0.2706,0.39437,0,-0.0544
0,0.27142,0.39437,0,-0.053575
0,0.27225,0.39437,0,-0.05275
0,0.27307,0.39437,0,-0.051925
0,0.2739,0.39437,0,-0.0511
0,0.27472,0.39437,0,-0.050275
0,0.27555,0.39437,0,-0.04945
0,0.27637,0.39437,0,-0.048625
0,0.2772,0.39437,0,-0.0478
0,0.27802,0.39437,0,-0.046975
0,0.27885,0.39437,0,-0.04615
0,0.27967,0.39437,0,-0.045325
0,0.2805,0.39437,0,-0.0445
0,0.28132,0.39437,0,-0.043675
0,0.28215,0.39437,0,-0.04285
0,0.28297,0.39437,0,-0.042025
-2.0317,0.2838,0.39437,0,-0.0412
-2.0386,0.28462,0.39437,0,-0.040375
-2.0455,0.28545,0.39437,0,-0.03955
-2.0524,0.28627,0.39437,0,-0.038725
-2.0562,0.2871,0.39437,0,-0.0379
-2.058,0.28792,0.39437,0,-0.037075
-2.0598,0.28875,0.39437,0,-0.03625
0,0.28957,0.39437,0,-0.035425
0,0.2904,0.39437,0,-0.0346
0,0.29122,0.39437,0,-0.033775
0,0.29205,0.39437,0,-0.03295
0,0.29287,0.39437,0,-0.032125
0,0.2937,0.39437,0,-0.0313
0,0.29452,0.39437,0,-0.030475
0,0.29535,0.39437,0,-0.02965
0,0.29618,0.39437,0,-0.028825
0,0.297,0.39437,0,-0.028
0,0.29782,0.39437,0,-0.027175
0,0.29865,0.39437,0,-0.02635
0,0.29947,0.39437,0,-0.025525
0,0.3003,0.39437,0,-0.0247
0,0.30112,0.39437,0,-0.023875
0,0.30195,0.39437,0,-0.02305
0,0.30277,0.39437,0,-0.022225
-2.0915,0.3036,0.39437,0,-0.0214
-2.0933,0.30443,0.39437,0,-0.020575
-2.0951,0.30525,0.39437,0,-0.01975
-2.0947,0.30607,0.39437,0,-0.018925
-2.0901,0.3069,0.39437,0,-0.0181
-2.0855,0.30772,0.39437,0,-0.017275
-2.081,0.30855,0.39437,0,-0.01645
0,0.30937,0.39437,0,-0.015625
0,0.3102,0.39437,0,-0.0148
0,0.31102,0.39437,0,-0.013975
0,0.31185,0.39437,0,-0.01315
0,0.31267,0.39437,0,-0.012325
0,0.3135,0.39437,0,-0.0115
0,0.31432,0.39437,0,-0.010675
0,0.31515,0.39437,0,-0.00985
0,0.31597,0.39437,0,-0.009025
0,0.3168,0.39437,0,-0.0082
0,0.31762,0.39437,0,-0.007375
0,0.31845,0.39437,0,-0.00655
0,0.31927,0.39437,0,-0.005725
0,0.3201,0.39437,0,-0.0049
0,0.32092,0.39437,0,-0.004075
0,0.32175,0.39437,0,-0.00325
-2.003,0.32257,0.39437,0,-0.002425
-1.9984,0.3234,0.39437,0,-0.0016
-1.9938,0.32422,0.39437,0,-0.000775
-1.9888,0.32505,0.39437,0,5e-05
-1.9764,0.32587,0.39437,0,0.000875
-1.964,0.3267,0.39437,0,0.0017
-1.9517,0.32752,0.39437,0,0.002525
0,0.32835,0.39437,0,0.00335
0,0.32917,0.39437,0,0.004175
0,0.33,0.39437,0,0.005
0,0.33083,0.39437,0,0.005825
0,0.33165,0.39437,0,0.00665
0,0.33247,0.39437,0,0.007475
0,0.3333,0.39437,0,0.0083
0,0.33412,0.39437,0,0.009125
0,0.33495,0.39437,0,0.00995
0,0.33577,0.39437,0,0.010775
0,0.3366,0.39437,0,0.0116
0,0.33742,0.39437,0,0.012425
0,0.33825,0.39437,0,0.01325
0,0.33907,0.39437,0,0.014075
0,0.3399,0.39437,0,0.0149
0,0.34072,0.39437,0,0.015725
-1.7414,0.34155,0.39437,0,0.01655
-1.7291,0.34237,0.39437,0,0.017375
-1.7167,0.3432,0.39437,0,0.0182
-1.7043,0.34402,0.39437,0,0.019025
-1.6839,0.34485,0.39437,0,0.01985
-1.6614,0.34567,0.39437,0,0.020675
-1.6388,0.3465,0.39437,0,0.0215
0,0.34732,0.39437,0,0.022325
0,0.34815,0.39437,0,0.02315
0,0.34898,0.39437,0,0.023975
0,0.3498,0.39437,0,0.0248
0,0.35062,0.39437,0,0.025625
0,0.35145,0.39437,0,0.02645
0,0.35227,0.39437,0,0.027275
0,0.3531,0.39437,0,0.0281
0,0.35392,0.39437,0,0.028925
0,0.35475,0.39437,0,0.02975
0,0.35557,0.39437,0,0.030575
0,0.3564,0.39437,0,0.0314
0,0.35723,0.39437,0,0.032225
0,0.35805,0.39437,0,0.03305
0,0.35887,0.39437,0,0.033875
0,0.3597,0.39437,0,0.0347
0,0.36052,0.39437,0,0.035525
-1.2328,0.36135,0.39437,0,0.03635
-1.2102,0.36217,0.39437,0,0.037175
-1.1876,0.363,0.39437,0,0.038
-1.1579,0.36382,0.39437,0,0.038825
-1.1215,0.36465,0.39437,0,0.03965
-1.085,0.36547,0.39437,0,0.040475
0,0.3663,0.39437,0,0.0413
0,0.36712,0.39437,0,0.042125
0,0.36795,0.39437,0,0.04295
0,0.36877,0.39437,0,0.043775
0,0.3696,0.39437,0,0.0446
0,0.37042,0.39437,0,0.045425
0,0.37125,0.39437,0,0.04625
