"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_L","helicity","laminar_kinetic_energy","pressure","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.64632,7,5.4177e+06,1,5688,1.225,20.378,0.36215,0.0033589,7805.8,14.822,-191.6,-312.82,2.3217e+06,2.3217e+06,2.9394,33564,-171.22,31734,6.4722,48.657,252.94,-6.2994,0.09047,1.0022,10.61,1.7894e-05,0.00071362,33673,1.8004,-6.2994,11.244,0.09047,1.0022,1,0.049377,0,0.31175
-0.66181,7,5.1501e+06,1,5688,1.225,16.109,0.36215,0.0033589,9905.3,16.894,-196.19,-320.32,-6.7669e+06,-6.7669e+06,3.2337,41700,-180.08,37044,6.7857,52.5,188.79,-8.2711,0.11237,1.2986,10.307,1.7894e-05,0.00042461,41534,1.9806,-8.2711,11.495,0.11237,1.2986,1,0.043929,0,0.31257
-0.6698,7,5.1562e+06,1,5688,1.225,15.423,0.36215,0.0033589,4620.2,18.961,-198.56,-324.18,-3.3664e+06,-3.3664e+06,4.3669,42692,-183.14,40685,7.1217,57.495,193.65,-10.127,0.039861,1.2768,11.904,1.7894e-05,0.00040689,42624,2.6747,-10.127,16.181,0.039861,1.2768,1,0.038467,0,0.31329
-0.68189,7,5.5185e+06,1,5688,1.225,19.253,0.36215,0.0033589,-7584.6,17.58,-202.15,-330.03,5.1465e+06,5.1465e+06,1.797,50651,-182.89,42592,6.8721,53.539,164.37,-6.457,-0.097348,0.67936,8.4467,1.7894e-05,0.0003517,50730,1.1007,-6.457,5.6295,-0.097348,0.67936,1,0.032993,0,0.31391
-0.68004,7,5.1474e+06,1,5688,1.225,15.462,0.36215,0.0033589,-11355,18.095,-201.6,-329.14,-1.4649e+07,-1.4649e+07,2.6978,43706,-186.13,38919,6.8872,53.351,190.17,-5.9046,-0.12866,0.63066,9.1714,1.7894e-05,0.00042468,43401,1.6524,-5.9046,8.2656,-0.12866,0.63066,1,0.02751,0,0.31444
-0.71013,7,5.8332e+06,1,5688,1.225,15.508,0.36215,0.0033589,5904.6,19.524,-210.52,-343.7,1.4258e+07,1.4258e+07,3.7256,42405,-195.01,43656,7.1497,57.547,212.74,-7.3127,0.054721,0.54148,10.631,1.7894e-05,0.00050854,42749,2.2819,-7.3127,12.805,0.054721,0.54148,1,0.022018,0,0.31487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016519,0,0.31521
-0.70773,7,4.3859e+06,1,5688,1.225,14.147,0.36215,0.0033589,-13040,23.321,-209.81,-342.54,-9.8681e+06,-9.8681e+06,1.8736,42829,-195.66,40719,7.3758,58.699,213.77,-3.7009,-0.21886,0.37902,7.1129,1.7894e-05,0.00043043,42541,1.1476,-3.7009,6.3678,-0.21886,0.37902,1,0.011016,0,0.31545
-0.7291,7,4.0379e+06,1,5688,1.225,17.929,0.36215,0.0033589,-16354,21.888,-216.14,-352.89,3.9191e+06,3.9191e+06,3.3354,42879,-198.21,44309,7.4239,61.201,226.54,-6.5152,-0.21742,0.075811,10.128,1.7894e-05,0.00051297,43006,2.0429,-6.5152,11.434,-0.21742,0.075811,1,0.0055087,0,0.31559
-0.72887,7,3.8974e+06,1,5688,1.225,13.285,0.36215,0.0033589,10920,23.331,-216.07,-352.77,-1.4051e+07,-1.4051e+07,4.0661,44407,-202.79,47342,7.6359,64.43,212.52,-8.1902,0.13076,0.21899,10.382,1.7894e-05,0.00042185,44137,2.4905,-8.1902,14.824,0.13076,0.21899,1,1.9327e-17,0,0.31564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055087,0,0.31559
-0.7424,7,4.0292e+06,1,5688,1.225,20.285,0.36215,0.0033589,-4700.6,22.708,-220.09,-359.32,2.5126e+07,2.5126e+07,4.6641,46577,-199.8,48501,7.5041,62.286,221.9,-8.4857,-0.075591,-0.30746,12.128,1.7894e-05,0.00046966,47101,2.8568,-8.4857,15.583,-0.075591,-0.30746,1,-0.011016,0,0.31545
-0.71246,7,4.0221e+06,1,5688,1.225,14.291,0.36215,0.0033589,10598,24.342,-211.21,-344.83,-9.0524e+06,-9.0524e+06,3.692,48221,-196.92,43299,7.458,59.663,213.4,-4.289,0.14269,-0.11704,8.5324,1.7894e-05,0.00042739,47956,2.2613,-4.289,12.001,0.14269,-0.11704,1,-0.016519,0,0.31521
-0.71875,7,4.2934e+06,1,5688,1.225,15.089,0.36215,0.0033589,6075.6,23.852,-213.07,-347.87,-3.0243e+07,-3.0243e+07,2.8281,52188,-197.98,43667,7.4672,60.23,209.36,-3.1766,0.069668,-0.27237,7.696,1.7894e-05,0.0004451,51655,1.7322,-3.1766,8.3113,0.069668,-0.27237,1,-0.022018,0,0.31487
-0.73368,7,4.4599e+06,1,5688,1.225,21.757,0.36215,0.0033589,-19091,23.352,-217.5,-355.1,1.0735e+07,1.0735e+07,4.4788,51899,-195.74,52333,7.5902,63.767,213.41,-6.9247,-0.15346,-0.57873,11.533,1.7894e-05,0.00047677,52081,2.7433,-6.9247,13.419,-0.15346,-0.57873,1,-0.02751,0,0.31444
-0.7164,7,4.1922e+06,1,5688,1.225,9.507,0.36215,0.0033589,35.006,22.882,-212.38,-346.74,2.1987e+06,2.1987e+06,3.774,60108,-202.87,57781,7.6184,64.369,161.91,-6.7634,0.0095093,-0.70552,8.7472,1.7894e-05,0.00029278,60148,2.3116,-6.7634,10.205,0.0095093,-0.70552,1,-0.032993,0,0.31391
-0.75385,7,3.9256e+06,1,5688,1.225,14.479,0.36215,0.0033589,1009.5,27.217,-223.48,-364.86,1.9329e+07,1.9329e+07,6.2788,47407,-209,60972,8.1513,73.062,233.69,-9.5544,0.014717,-1.2404,12.713,1.7894e-05,0.00048108,47815,3.8457,-9.5544,21.582,0.014717,-1.2404,1,-0.038467,0,0.31329
-0.72928,7,3.8298e+06,1,5688,1.225,10.105,0.36215,0.0033589,15210,26.305,-216.19,-352.97,-1.2027e+07,-1.2027e+07,0.91813,56092,-206.09,54646,7.9109,67.824,181.08,-2.9726,0.22212,-0.57873,4.6684,1.7894e-05,0.0003005,55874,0.56236,-2.9726,2.8783,0.22212,-0.57873,1,-0.043929,0,0.31257
-0.7149,7,4.289e+06,1,5688,1.225,16.828,0.36215,0.0033589,-12084,24.889,-211.93,-346.01,-9.7431e+06,-9.7431e+06,3.6973,45548,-195.1,48417,7.7127,64.955,237.85,-4.0751,-0.16524,-0.64245,8.8122,1.7894e-05,0.00051721,45368,2.2646,-4.0751,12.051,-0.16524,-0.64245,1,-0.049377,0,0.31175
-0.7131,7,4.0019e+06,1,5688,1.225,16.599,0.36215,0.0033589,-7405.4,25.012,-211.4,-345.14,3.5917e+07,3.5917e+07,4.0013,47887,-194.8,51464,7.7367,65.283,220.93,-5.8074,-0.10425,-1.0089,9.8444,1.7894e-05,0.00046813,48597,2.4508,-5.8074,12.879,-0.10425,-1.0089,1,-0.05481,0,0.31084
-0.71525,7,4.4039e+06,1,5688,1.225,20.325,0.36215,0.0033589,4904.4,25.539,-212.04,-346.18,1.4562e+07,1.4562e+07,3.012,52520,-191.71,57853,7.8597,67.678,220.79,-4.1173,0.059611,-0.81574,8.8564,1.7894e-05,0.00049985,52798,1.8448,-4.1173,8.8506,0.059611,-0.81574,1,-0.060227,0,0.30984
-0.7312,7,4.0614e+06,1,5688,1.225,10.957,0.36215,0.0033589,-4677.3,27.132,-216.77,-353.9,2.1695e+07,2.1695e+07,2.4586,53555,-205.81,55537,7.9721,68.531,198.68,-4.01,-0.08246,-1.0847,6.6537,1.7894e-05,0.00036521,54064,1.5059,-4.01,7.6746,-0.08246,-1.0847,1,-0.065625,0,0.30874
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071004,0,0.30755
-0.68369,7,4.1561e+06,1,5688,1.225,13.658,0.36215,0.0033589,7867.8,26.021,-202.68,-330.9,-1.4386e+07,-1.4386e+07,5.4277,46865,-189.02,47611,7.838,66.607,230.7,-6.4575,0.073559,-1.7844,10.527,1.7894e-05,0.00046097,46656,3.3245,-6.4575,18.436,0.073559,-1.7844,1,-0.07636,0,0.30626
-0.67898,7,4.8639e+06,1,5688,1.225,20.141,0.36215,0.0033589,469.95,25.519,-201.28,-328.63,9.0674e+06,9.0674e+06,3.5745,48644,-181.14,49479,7.7891,66.111,236.32,-3.9913,-0.01796,-1.2197,9.2268,1.7894e-05,0.0005214,48882,2.1894,-3.9913,11.12,-0.01796,-1.2197,1,-0.081694,0,0.30488
-0.64587,7,4.9228e+06,1,5688,1.225,27.694,0.36215,0.0033589,-2908.4,25.079,-191.47,-312.6,1.5918e+07,1.5918e+07,5.358,40210,-163.77,45806,7.7074,65.17,287.37,-5.013,-0.038214,-1.4688,11.891,1.7894e-05,0.00065942,40578,3.2818,-5.013,19.349,-0.038214,-1.4688,1,-0.087002,0,0.30341
-0.624,7,4.2277e+06,1,5688,1.225,15.532,0.36215,0.0033589,10139,26.358,-184.98,-302.01,-2.8223e+07,-2.8223e+07,4.1231,54695,-169.45,53229,7.8456,66.577,207.92,-4.3663,0.090533,-1.3949,9.1745,1.7894e-05,0.0004286,54231,2.5254,-4.3663,11.85,0.090533,-1.3949,1,-0.092284,0,0.30185
-0.60758,7,4.2244e+06,1,5688,1.225,21.181,0.36215,0.0033589,16441,26.059,-180.12,-294.07,2.3744e+07,2.3744e+07,5.0912,47542,-158.93,61716,8.0613,72.5,249.55,-4.9006,0.14566,-1.5149,10.605,1.7894e-05,0.00059497,47984,3.1184,-4.9006,15.688,0.14566,-1.5149,1,-0.097538,0,0.30019
-0.60421,7,4.2578e+06,1,5688,1.225,19.264,0.36215,0.0033589,-677.39,25.713,-179.12,-292.44,5.9436e+06,5.9436e+06,5.0817,46609,-159.86,50030,7.8501,67.462,244.21,-5.3211,-0.020797,-1.9191,10.742,1.7894e-05,0.00053807,46764,3.1125,-5.3211,16.617,-0.020797,-1.9191,1,-0.10276,0,0.29844
-0.57455,7,4.5184e+06,1,5688,1.225,14.174,0.36215,0.0033589,-15877,26.65,-170.32,-278.08,2.543e+07,2.543e+07,4.8312,57203,-156.15,63751,8.0597,71.346,200.65,-6.3527,-0.13936,-2.4614,10.002,1.7894e-05,0.00039943,57629,2.9591,-6.3527,14.29,-0.13936,-2.4614,1,-0.10796,0,0.2966
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11312,0,0.29468
-0.53812,7,4.0446e+06,1,5688,1.225,11.075,0.36215,0.0033589,-5652.9,27.457,-159.53,-260.45,-1.5637e+07,-1.5637e+07,0,60016,-148.45,58816,8.0174,69.393,184.36,0.40925,-0.081846,0.12139,2.7482,1.7894e-05,0.00031369,59742,0,0.40925,0,-0.081846,0.12139,1,-0.11824,0,0.29266
-0.50981,7,4.0029e+06,1,5688,1.225,15.128,0.36215,0.0033589,-7733,27.303,-151.13,-246.75,4.1e+07,4.1e+07,6.3354,50661,-136.01,58522,8.0851,71.372,221.02,-7.8538,-0.052498,-3.2942,12.031,1.7894e-05,0.0004433,51416,3.8805,-7.8538,20.426,-0.052498,-3.2942,1,-0.12333,0,0.29055
-0.50033,7,4.3867e+06,1,5688,1.225,26.215,0.36215,0.0033589,5057.5,26.27,-148.32,-242.16,1.4395e+07,1.4395e+07,5.5806,44816,-122.11,51262,7.8472,67.314,261.94,-5.1676,0.03575,-2.4106,12.254,1.7894e-05,0.00062555,45103,3.4181,-5.1676,18.218,0.03575,-2.4106,1,-0.12838,0,0.28835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1334,0,0.28607
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13837,0,0.2837
-0.3955,7,4.122e+06,1,5688,1.225,17.317,0.36215,0.0033589,-10369,26.756,-117.25,-191.42,-2.659e+07,-2.659e+07,8.1141,45868,-99.928,47522,7.8389,66.296,235.38,-8.278,-0.079266,-3.8597,14.096,1.7894e-05,0.00046784,45426,4.9699,-8.278,27.961,-0.079266,-3.8597,1,-0.1433,0,0.28124
-0.39323,7,4.1315e+06,1,5688,1.225,19.973,0.36215,0.0033589,6733.1,24.179,-116.57,-190.32,-2.6307e+06,-2.6307e+06,5.8278,46844,-96.6,47127,7.66,64.667,235.23,-5.6885,0.068538,-3.138,11.761,1.7894e-05,0.00052999,46807,3.5695,-5.6885,18.96,0.068538,-3.138,1,-0.14818,0,0.27869
-0.37275,7,4.2022e+06,1,5688,1.225,16.722,0.36215,0.0033589,22114,24.493,-110.5,-180.41,2.2604e+06,2.2604e+06,3.9855,50823,-93.781,52004,7.7538,66.337,214.31,-4.305,0.24858,-2.258,9.2279,1.7894e-05,0.00046102,50825,2.4411,-4.305,12.079,0.24858,-2.258,1,-0.15303,0,0.27606
-0.34608,7,4.4579e+06,1,5688,1.225,14.918,0.36215,0.0033589,-10814,24.486,-102.6,-167.5,-3.6838e+07,-3.6838e+07,4.3233,54780,-87.677,49438,7.6858,64.54,193.83,-5.1132,-0.1134,-3.0633,9.9117,1.7894e-05,0.0003696,54135,2.648,-5.1132,13.083,-0.1134,-3.0633,1,-0.15782,0,0.27335
-0.32969,7,4.158e+06,1,5688,1.225,17.904,0.36215,0.0033589,-23603,23.409,-97.735,-159.57,3.5722e+06,3.5722e+06,4.2463,50177,-79.832,50513,7.5986,63.871,208.15,-5.2556,-0.22104,-3.0429,10.179,1.7894e-05,0.0004379,50274,2.6009,-5.2556,12.75,-0.22104,-3.0429,1,-0.16257,0,0.27056
-0.27427,7,4.1464e+06,1,5688,1.225,15.994,0.36215,0.0033589,-33303,24.259,-81.308,-132.75,-2.7554e+07,-2.7554e+07,5.2659,50954,-65.314,48229,7.5974,63.103,204.6,-5.5486,-0.37371,-3.0895,10.699,1.7894e-05,0.00039756,50480,3.2254,-5.5486,16.193,-0.37371,-3.0895,1,-0.16726,0,0.26768
-0.28586,7,3.9843e+06,1,5688,1.225,13.175,0.36215,0.0033589,6007.4,23.601,-84.743,-138.36,7.8165e+06,7.8165e+06,3.4998,54381,-71.568,50422,7.6566,64.894,195.21,-4.3373,0.076523,-2.8368,8.3329,1.7894e-05,0.00037684,54533,2.1436,-4.3373,10.616,0.076523,-2.8368,1,-0.17191,0,0.26472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1765,0,0.26168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18104,0,0.25856
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18553,0,0.25536
-0.15322,7,5.1056e+06,1,5688,1.225,11.861,0.36215,0.0033589,-6917.1,25.559,-45.421,-74.157,7.6275e+07,7.6275e+07,2.2791,48506,-33.56,54812,7.8109,66.662,205.99,-3.4249,-0.13307,-2.2974,6.9221,1.7894e-05,0.00040308,49958,1.396,-3.4249,7.5842,-0.13307,-2.2974,1,-0.18996,0,0.25208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19433,0,0.24873
-0.092197,7,4.025e+06,1,5688,1.225,19.573,0.36215,0.0033589,4264.8,23.184,-27.332,-44.623,2.0648e+07,2.0648e+07,5.924,44142,-7.7593,46062,7.5151,62.685,231.79,-6.2812,-0.017171,-4.6843,12.346,1.7894e-05,0.00049132,44521,3.6284,-6.2812,20.764,-0.017171,-4.6843,1,-0.19864,0,0.2453
-0.076478,7,4.167e+06,1,5688,1.225,18.353,0.36215,0.0033589,-13031,21.695,-22.672,-37.016,1.0025e+07,1.0025e+07,3.8703,49866,-4.3194,43934,7.3006,59.114,213.09,-2.7371,-0.10418,-2.759,9.5281,1.7894e-05,0.0004846,50102,2.3706,-2.7371,11.132,-0.10418,-2.759,1,-0.20289,0,0.24179
-0.046921,7,3.7422e+06,1,5688,1.225,6.9641,0.36215,0.0033589,11058,23.915,-13.91,-22.71,-1.5366e+07,-1.5366e+07,2.7099,58670,-6.9455,52897,7.6557,64.35,169.2,-3.2706,0.14308,-2.7896,6.2127,1.7894e-05,0.00028471,58420,1.6598,-3.2706,7.9358,0.14308,-2.7896,1,-0.20708,0,0.23822
0.013632,7,3.8589e+06,1,5688,1.225,16.913,0.36215,0.0033589,-9679,25.017,4.0412,6.5979,-3.7554e+07,-3.7554e+07,6.8757,43957,20.954,49544,7.7006,65.514,245.47,-5.6403,-0.083368,-5.0923,12.646,1.7894e-05,0.00051096,43217,4.2114,-5.6403,24.491,-0.083368,-5.0923,1,-0.2112,0,0.23457
0.020748,7,4.7521e+06,1,5688,1.225,19.474,0.36215,0.0033589,3294.5,21.693,6.1508,10.042,1.2602e+07,1.2602e+07,6.0531,45934,25.625,42547,7.2743,58.852,229.29,-4.9876,0.047446,-4.6638,12.458,1.7894e-05,0.00055208,46193,3.7075,-4.9876,19.373,0.047446,-4.6638,1,-0.21527,0,0.23084
0.067143,7,3.8793e+06,1,5688,1.225,11.762,0.36215,0.0033589,-247.42,23.303,19.904,32.497,8.5935e+06,8.5935e+06,7.877,45256,31.666,46787,7.5256,62.523,213.6,-7.5846,-0.0070221,-7.156,14.082,1.7894e-05,0.00044901,45426,4.8247,-7.5846,26.911,-0.0070221,-7.156,1,-0.21926,0,0.22705
0.084174,7,4.0147e+06,1,5688,1.225,12.942,0.36215,0.0033589,6772.9,23.136,24.953,40.74,-1.8081e+06,-1.8081e+06,7.4332,49768,37.896,48631,7.5379,63.097,210.11,-6.7016,0.051054,-6.7664,13.459,1.7894e-05,0.00045474,49792,4.5529,-6.7016,22.973,0.051054,-6.7664,1,-0.22319,0,0.22319
0.12211,7,4.1177e+06,1,5688,1.225,21.214,0.36215,0.0033589,1448.1,20.474,36.199,59.1,-8.8841e+06,-8.8841e+06,5.3181,41689,57.413,38816,7.1226,56.757,234.74,-3.9372,0.033733,-3.9117,12.064,1.7894e-05,0.00060022,41494,3.2573,-3.9372,17.273,0.033733,-3.9117,1,-0.22705,0,0.21926
0.15984,7,3.9511e+06,1,5688,1.225,14.814,0.36215,0.0033589,9499.5,20.696,47.385,77.363,-2.4283e+07,-2.4283e+07,7.7174,44691,62.199,40090,7.2173,58.725,219.09,-6.5744,0.098194,-7.0138,14.151,1.7894e-05,0.00047527,44179,4.7269,-6.5744,26.298,0.098194,-7.0138,1,-0.23084,0,0.21527
0.17025,7,3.6705e+06,1,5688,1.225,4.923,0.36215,0.0033589,-22823,22.638,50.471,82.402,3.288e+07,3.288e+07,4.4158,54334,55.394,55610,7.6364,65.229,168.76,-4.8976,-0.22758,-5.4542,8.653,1.7894e-05,0.00028822,54860,2.7047,-4.8976,14.001,-0.22758,-5.4542,1,-0.23457,0,0.2112
0.21485,7,4.0611e+06,1,5688,1.225,14.465,0.36215,0.0033589,3452.8,20.586,63.694,103.99,1.7525e+07,1.7525e+07,3.5134,48801,78.159,52740,7.3605,62.092,201.68,-2.8965,0.013338,-3.5628,8.8942,1.7894e-05,0.00050186,49085,2.152,-2.8965,10.691,0.013338,-3.5628,1,-0.23822,0,0.20708
0.24366,7,4.5575e+06,1,5688,1.225,11.919,0.36215,0.0033589,-10878,19.91,72.234,117.93,2.8095e+06,2.8095e+06,8.0956,46585,84.153,45325,7.2196,59.22,194.86,-8.1131,-0.094312,-9.4301,15.584,1.7894e-05,0.00043041,46636,4.9585,-8.1131,26.135,-0.094312,-9.4301,1,-0.24179,0,0.20289
0.27847,7,4.0784e+06,1,5688,1.225,20.599,0.36215,0.0033589,-2359.1,17.756,82.551,134.78,3.4053e+05,3.4053e+05,4.7759,41688,103.15,37158,6.7875,53.282,224.27,-4.4492,-0.017331,-5.4232,11.784,1.7894e-05,0.00050863,41672,2.9252,-4.4492,16.719,-0.017331,-5.4232,1,-0.2453,0,0.19864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24873,0,0.19433
0.33646,7,4.1674e+06,1,5688,1.225,14.627,0.36215,0.0033589,5675.9,17.652,99.744,162.85,9.0406e+06,9.0406e+06,5.1154,42813,114.37,39419,6.845,53.846,205.05,-4.2853,0.071544,-5.448,11.381,1.7894e-05,0.00048922,43026,3.1332,-4.2853,16.079,0.071544,-5.448,1,-0.25208,0,0.18996
0.36111,7,3.8061e+06,1,5688,1.225,8.4477,0.36215,0.0033589,8440.1,18.218,107.05,174.77,-2.4539e+07,-2.4539e+07,7.3825,49223,115.5,36253,6.8636,53.252,177.5,-6.4359,0.085671,-8.6448,13.782,1.7894e-05,0.00035309,48794,4.5218,-6.4359,23.268,0.085671,-8.6448,1,-0.25536,0,0.18553
0.38622,7,4.3221e+06,1,5688,1.225,6.664,0.36215,0.0033589,-9685.9,18.768,114.5,186.93,-3.9989e+07,-3.9989e+07,4.4169,57958,121.16,41525,7.02,55.555,149.26,-4.7991,-0.092533,-6.8879,9.8756,1.7894e-05,0.00025447,57318,2.7054,-4.7991,13.073,-0.092533,-6.8879,1,-0.25856,0,0.18104
0.41327,7,4.3853e+06,1,5688,1.225,10.424,0.36215,0.0033589,-15271,16.632,122.51,200.02,-1.4697e+07,-1.4697e+07,6.1615,44124,132.94,35405,6.7332,52.192,192.09,-5.5308,-0.14056,-8.4286,13.189,1.7894e-05,0.00042795,43853,3.7739,-5.5308,20.861,-0.14056,-8.4286,1,-0.26168,0,0.1765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26472,0,0.17191
0.47607,7,4.1535e+06,1,5688,1.225,11.823,0.36215,0.0033589,-6499.6,15.969,141.13,230.42,-1.3768e+07,-1.3768e+07,5.2311,42832,152.96,32916,6.5668,50.089,197.48,-4.5795,-0.067552,-7.2795,11.912,1.7894e-05,0.0004364,42564,3.2041,-4.5795,18.677,-0.067552,-7.2795,1,-0.26768,0,0.16726
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27056,0,0.16257
0.53374,7,3.9878e+06,1,5688,1.225,5.449,0.36215,0.0033589,-7602.3,17.936,158.23,258.33,-1.3264e+07,-1.3264e+07,3.3749,49064,163.68,40933,6.965,55.397,162.77,-3.3279,-0.088758,-5.6884,7.9672,1.7894e-05,0.00030228,48809,2.0671,-3.3279,11.22,-0.088758,-5.6884,1,-0.27335,0,0.15782
0.55114,7,3.9812e+06,1,5688,1.225,8.4528,0.36215,0.0033589,11419,16.312,163.38,266.75,1.2514e+07,1.2514e+07,5.7745,45170,171.84,37131,6.7099,51.871,166.16,-5.6608,0.088145,-10.047,13.019,1.7894e-05,0.00032783,45438,3.5369,-5.6608,20.373,0.088145,-10.047,1,-0.27606,0,0.15303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27869,0,0.14818
0.61128,7,4.1183e+06,1,5688,1.225,9.5985,0.36215,0.0033589,-2067.9,13.945,181.21,295.86,-5.1663e+06,-5.1663e+06,6.73,43837,190.81,31103,6.2938,46.438,166.86,-5.9084,0.0072723,-11.639,15.161,1.7894e-05,0.0003625,43742,4.1221,-5.9084,23.704,0.0072723,-11.639,1,-0.28124,0,0.1433
0.62669,7,3.7649e+06,1,5688,1.225,9.9348,0.36215,0.0033589,-2579.8,14.332,185.78,303.32,-7.5095e+05,-7.5095e+05,5.5928,40626,195.72,33468,6.426,48.773,185.47,-4.8309,-0.023887,-10.148,13.315,1.7894e-05,0.00042189,40719,3.4256,-4.8309,21.968,-0.023887,-10.148,1,-0.2837,0,0.13837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28607,0,0.1334
0.68728,7,4.4911e+06,1,5688,1.225,9.4163,0.36215,0.0033589,-582.09,13.571,203.74,332.64,-5.1205e+06,-5.1205e+06,6.7284,38995,213.16,29701,6.1973,45.328,182.48,-5.1514,-0.01168,-11.492,14.996,1.7894e-05,0.00044293,38820,4.1212,-5.1514,24.731,-0.01168,-11.492,1,-0.28835,0,0.12838
0.69183,7,3.4426e+06,1,5688,1.225,13.703,0.36215,0.0033589,-367.18,14.891,205.09,334.85,7.8117e+06,7.8117e+06,1.1798,46054,218.8,33200,6.5215,49.07,142.15,-2.3044,0.010494,-5.8654,6.543,1.7894e-05,0.00022132,46224,0.72264,-2.3044,4.5249,0.010494,-5.8654,1,-0.29055,0,0.12333
0.7283,7,3.7909e+06,1,5688,1.225,10.66,0.36215,0.0033589,-5948.7,13.165,215.91,352.5,-2.2138e+06,-2.2138e+06,3.7565,43078,226.56,28890,6.1488,44.681,164.41,-3.2957,-0.051381,-8.2241,10.647,1.7894e-05,0.00036188,43023,2.3008,-3.2957,13.598,-0.051381,-8.2241,1,-0.29266,0,0.11824
0.74562,7,3.6761e+06,1,5688,1.225,11.661,0.36215,0.0033589,6591.7,12.911,221.04,360.88,-2.0169e+07,-2.0169e+07,4.0065,45909,232.7,28342,6.1075,43.766,142.96,-3.6589,0.066431,-9.738,11.413,1.7894e-05,0.0002727,45490,2.454,-3.6589,14.213,0.066431,-9.738,1,-0.29468,0,0.11312
0.76404,7,4.0374e+06,1,5688,1.225,9.6257,0.36215,0.0033589,-5437.3,11.726,226.5,369.79,-3.6146e+06,-3.6146e+06,4.1284,32398,236.12,25002,5.9312,42.398,190.91,-3.2329,-0.078834,-9.0362,11.395,1.7894e-05,0.00047161,32325,2.5286,-3.2329,18.194,-0.078834,-9.0362,1,-0.2966,0,0.10796
0.7883,7,3.4787e+06,1,5688,1.225,10.027,0.36215,0.0033589,2007.6,13.523,233.69,381.54,-3.3903e+06,-3.3903e+06,1.8361,42046,243.72,28941,6.2352,45.08,143.43,-2.2414,0.031501,-6.638,7.2751,1.7894e-05,0.00023651,41982,1.1246,-2.2414,7.3598,0.031501,-6.638,1,-0.29844,0,0.10276
0.80837,7,3.4935e+06,1,5688,1.225,13.096,0.36215,0.0033589,-1378.3,12.866,239.64,391.25,-8.1345e+06,-8.1345e+06,4.1109,43985,252.74,29584,6.1514,44.363,139.35,-3.5616,-0.014288,-10.958,11.981,1.7894e-05,0.00025003,43813,2.5179,-3.5616,15.76,-0.014288,-10.958,1,-0.30019,0,0.097538
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30185,0,0.092284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30341,0,0.087002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30488,0,0.081694
