"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_D_contact","expr:C_Lift","expr:C_Lift_contact","helicity","laminar_kinetic_energy","pressure","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.29472,7,22538,1,6552,1.225,11.272,0.37745,0.41399,0.072162,0.082996,17291,1.0405,-87.371,-142.65,-2.4089e+05,-2.4089e+05,0,8076.3,-76.099,2376.1,2.7718,10.645,134.55,2.6229,1.6089,2.3836,4.1594,1.7894e-05,0.00048587,8048.4,0,2.6229,0,1.6089,2.3836,1,0.21523,0,-0.23081
-0.29623,7,23601,1,6552,1.225,8.7663,0.37745,0.41399,0.072162,0.082996,17218,1.0943,-87.817,-143.38,-1.9338e+05,-1.9338e+05,0,7148.9,-79.051,2422.2,2.848,11.273,154.26,1.8333,2.0165,1.6654,3.6589,1.7894e-05,0.00060002,7125.5,0,1.8333,0,2.0165,1.6654,1,0.21923,0,-0.22702
-0.29782,7,24027,1,6552,1.225,8.258,0.37745,0.41399,0.072162,0.082996,22138,1.3963,-88.29,-144.15,-2.31e+05,-2.31e+05,0,8355,-80.032,3015,3.0343,12.608,154.68,1.526,2.3197,1.434,3.5726,1.7894e-05,0.00057822,8331.8,0,1.526,0,2.3197,1.434,1,0.22316,0,-0.22316
-0.30091,7,24810,1,6552,1.225,8.2939,0.37745,0.41399,0.072162,0.082996,25056,1.596,-89.204,-145.64,-2.1956e+05,-2.1956e+05,0,8689.4,-80.91,3501.6,3.1824,13.797,162.67,0.93787,2.6964,0.85219,3.5866,1.7894e-05,0.00060933,8669.5,0,0.93787,0,2.6964,0.85219,1,0.22702,0,-0.21923
-0.30519,7,25477,1,6552,1.225,9.0224,0.37745,0.41399,0.072162,0.082996,29712,1.8621,-90.472,-147.71,-2.2154e+05,-2.2154e+05,0,9535.8,-81.45,4216.6,3.3564,15.225,165.47,0.44768,3.0666,0.34965,3.7447,1.7894e-05,0.00060603,9518,0,0.44768,0,3.0666,0.34965,1,0.23081,0,-0.21523
-0.31154,7,26100,1,6552,1.225,10.316,0.37745,0.41399,0.072162,0.082996,35093,2.0928,-92.357,-150.79,-2.0681e+05,-2.0681e+05,0,10372,-82.041,4970,3.5105,16.56,165.64,0.031954,3.4679,-0.089059,4.0006,1.7894e-05,0.00059357,10356,0,0.031954,0,3.4679,-0.089059,1,0.23453,0,-0.21117
-0.31678,7,27235,1,6552,1.225,14.12,0.37745,0.41399,0.072162,0.082996,32406,1.7734,-93.91,-153.32,-1.4552e+05,-1.4552e+05,0,8830.1,-79.789,4658.7,3.4625,16.407,180.24,-0.74611,3.9369,-1.0066,4.6297,1.7894e-05,0.00069498,8821.4,0,-0.74611,0,3.9369,-1.0066,1,0.23818,0,-0.20705
-0.32216,7,27623,1,6552,1.225,16.135,0.37745,0.41399,0.072162,0.082996,38585,1.9229,-95.505,-155.93,-1.9447e+05,-1.9447e+05,0,9808.2,-79.369,5520.2,3.5965,17.687,173.77,-1.0019,4.2656,-1.3187,4.9865,1.7894e-05,0.00065589,9795.4,0,-1.0019,0,4.2656,-1.3187,1,0.24176,0,-0.20286
-0.33143,7,28493,1,6552,1.225,19.754,0.37745,0.41399,0.072162,0.082996,39005,1.739,-98.253,-160.41,-9.7365e+05,-9.7365e+05,0,9213.9,-78.499,5465,3.5819,17.732,179.14,-1.3802,4.6652,-1.8139,5.5413,1.7894e-05,0.00069692,9141.1,0,-1.3802,0,4.6652,-1.8139,1,0.24526,0,-0.19861
-0.34206,7,28960,1,6552,1.225,21.823,0.37745,0.41399,0.072162,0.082996,44403,1.7884,-101.4,-165.56,-2.3502e+06,-2.3502e+06,0,9844.3,-79.582,6086.9,3.6662,18.6,173.88,-1.4495,4.9945,-1.937,5.8676,1.7894e-05,0.0006715,9662.6,0,-1.4495,0,4.9945,-1.937,1,0.24869,0,-0.1943
-0.34665,7,29676,1,6552,1.225,23.746,0.37745,0.41399,0.072162,0.082996,46626,1.7391,-102.76,-167.78,-3.7735e+06,-3.7735e+06,0,9890,-79.018,6341.1,3.6947,18.971,172.84,-1.569,5.2231,-2.1513,6.1626,1.7894e-05,0.0006733,9599,0,-1.569,0,5.2231,-2.1513,1,0.25204,0,-0.18993
-0.34442,7,31313,1,6552,1.225,26.81,0.37745,0.41399,0.072162,0.082996,37466,1.3499,-102.1,-166.7,-3.5145e+06,-3.5145e+06,0,7795,-75.293,5096.7,3.5092,17.378,190.62,-2.0121,5.219,-2.8748,6.5474,1.7894e-05,0.00078338,7538.2,0,-2.0121,0,5.219,-2.8748,1,0.25532,0,-0.1855
-0.3427,7,32100,1,6552,1.225,26.314,0.37745,0.41399,0.072162,0.082996,38363,1.4188,-101.59,-165.86,-5.187e+06,-5.187e+06,0,8076.4,-75.278,5404.2,3.5541,17.802,188.88,-2.0071,5.118,-2.9844,6.4822,1.7894e-05,0.00077397,7698.7,0,-2.0071,0,5.118,-2.9844,1,0.25852,0,-0.18101
-0.33957,7,32202,1,6552,1.225,23.08,0.37745,0.41399,0.072162,0.082996,45244,1.8099,-100.67,-164.35,-1.0124e+07,-1.0124e+07,0,10089,-77.586,6926.8,3.7746,19.82,173.07,-1.7155,4.9568,-2.6342,6.062,1.7894e-05,0.00068134,9341.4,0,-1.7155,0,4.9568,-2.6342,1,0.26164,0,-0.17648
-0.32101,7,33628,1,6552,1.225,22.381,0.37745,0.41399,0.072162,0.082996,37357,1.6449,-95.162,-155.37,-9.4706e+06,-9.4706e+06,0,8965.1,-72.781,6211.8,3.6691,18.873,183.03,-1.9214,4.3551,-3.0644,5.9295,1.7894e-05,0.00074071,8293.3,0,-1.9214,0,4.3551,-3.0644,1,0.26468,0,-0.17188
-0.29991,7,35021,1,6552,1.225,20.745,0.37745,0.41399,0.072162,0.082996,29817,1.5972,-88.908,-145.16,-9.7447e+06,-9.7447e+06,0,8248.5,-68.163,5839.4,3.6206,18.443,191.63,-2.0868,3.5033,-3.4605,5.6794,1.7894e-05,0.00078867,7592,0,-2.0868,0,3.5033,-3.4605,1,0.26764,0,-0.16724
-0.27722,7,35678,1,6552,1.225,16.741,0.37745,0.41399,0.072162,0.082996,27233,1.8871,-82.181,-134.17,-1.4559e+07,-1.4559e+07,0,9399.1,-65.44,6783.2,3.7557,19.716,185.41,-1.9837,2.6629,-3.3782,5.0719,1.7894e-05,0.00074744,8438.5,0,-1.9837,0,2.6629,-3.3782,1,0.27051,0,-0.16254
-0.23644,7,37594,1,6552,1.225,16.942,0.37745,0.41399,0.072162,0.082996,18199,1.586,-70.093,-114.44,-1.0058e+07,-1.0058e+07,0,7780.4,-53.151,5666.8,3.5811,18.114,193.17,-2.1408,1.5354,-3.7652,5.1139,1.7894e-05,0.00081563,7128.3,0,-2.1408,0,1.5354,-3.7652,1,0.27331,0,-0.15779
-0.19633,7,38403,1,6552,1.225,13.786,0.37745,0.41399,0.072162,0.082996,13472,1.7591,-58.202,-95.024,-1.2698e+07,-1.2698e+07,0,8719.1,-44.416,6402.3,3.6675,18.951,182.24,-1.9852,0.51583,-3.548,4.593,1.7894e-05,0.0007629,7907.3,0,-1.9852,0,0.51583,-3.548,1,0.27602,0,-0.153
-0.15401,7,39549,1,6552,1.225,12.044,0.37745,0.41399,0.072162,0.082996,6631.6,1.6959,-45.655,-74.539,-1.2115e+07,-1.2115e+07,0,8757.3,-33.611,6287,3.625,18.563,174.42,-1.8159,-0.46863,-3.2268,4.3018,1.7894e-05,0.00073765,7949.6,0,-1.8159,0,-0.46863,-3.2268,1,0.27865,0,-0.14816
-0.10912,7,41602,1,6552,1.225,12.938,0.37745,0.41399,0.072162,0.082996,-348.17,1.2496,-32.347,-52.812,-6.8723e+06,-6.8723e+06,0,6958.6,-19.409,4662.7,3.3414,15.956,175.72,-1.6904,-1.4804,-2.9059,4.4773,1.7894e-05,0.00079499,6369.9,0,-1.6904,0,-1.4804,-2.9059,1,0.28119,0,-0.14327
-0.064153,7,42394,1,6552,1.225,11.063,0.37745,0.41399,0.072162,0.082996,-8746.7,1.148,-19.018,-31.05,-5.8026e+06,-5.8026e+06,0,7496.4,-7.9547,4540.5,3.2969,15.48,159.66,-1.3017,-2.34,-2.0659,4.1528,1.7894e-05,0.00071717,6887.2,0,-1.3017,0,-2.34,-2.0659,1,0.28365,0,-0.13835
-0.039575,7,44506,1,6552,1.225,13.119,0.37745,0.41399,0.072162,0.082996,-11618,0.91575,-11.732,-19.154,-4.4474e+06,-4.4474e+06,0,6139,1.3869,3396.8,3.0659,13.444,161.19,-0.94713,-3.0533,-1.2225,4.5017,1.7894e-05,0.00076216,5475.6,0,-0.94713,0,-3.0533,-1.2225,1,0.28602,0,-0.13337
-0.027049,7,46948,1,6552,1.225,15.618,0.37745,0.41399,0.072162,0.082996,-10567,0.76911,-8.0188,-13.092,-3.791e+06,-3.791e+06,0,4564.2,7.5994,2374.9,2.8413,11.537,166.51,-0.51282,-3.6033,-0.14139,4.9229,1.7894e-05,0.00082982,3780,0,-0.51282,0,-3.6033,-0.14139,1,0.28831,0,-0.12836
-0.014111,7,47974,1,6552,1.225,17.119,0.37745,0.41399,0.072162,0.082996,-16344,0.81339,-4.1832,-6.8297,-5.7567e+06,-5.7567e+06,0,5235.4,12.935,2325.9,2.8025,11.154,154.97,0.16769,-4.0168,1.3521,5.1393,1.7894e-05,0.00074194,4208.1,0,0.16769,0,-4.0168,1.3521,1,0.2905,0,-0.12331
-0.010735,7,49071,1,6552,1.225,20.012,0.37745,0.41399,0.072162,0.082996,-21748,0.8354,-3.1825,-5.1959,-7.281e+06,-7.281e+06,0,5807,16.829,2196.1,2.7449,10.622,144,0.76229,-4.278,2.6985,5.5444,1.7894e-05,0.00065548,4638,0,0.76229,0,-4.278,2.6985,1,0.29261,0,-0.11822
-0.027128,7,52051,1,6552,1.225,23.422,0.37745,0.41399,0.072162,0.082996,-14133,0.74867,-8.0422,-13.13,-3.8952e+06,-3.8952e+06,0,3870.9,15.38,1501.2,2.5494,9.1171,152.7,0.93,-4.3099,3.4154,6.0288,1.7894e-05,0.00074749,2983.8,0,0.93,0,-4.3099,3.4154,1,0.29463,0,-0.1131
-0.043289,7,53458,1,6552,1.225,27.896,0.37745,0.41399,0.072162,0.082996,-16321,0.76977,-12.833,-20.952,-3.8063e+06,-3.8063e+06,0,4133.8,15.063,1401.2,2.4811,8.5673,144.09,1.3364,-4.2424,4.4819,6.6237,1.7894e-05,0.00067758,3356.8,0,1.3364,0,-4.2424,4.4819,1,0.29656,0,-0.10794
-0.059603,7,53112,1,6552,1.225,35.237,0.37745,0.41399,0.072162,0.082996,-28214,0.84445,-17.669,-28.848,-5.6293e+06,-5.6293e+06,0,6286.6,17.568,1607.5,2.4822,8.4628,117.91,1.9276,-4.1192,5.9057,7.5316,1.7894e-05,0.00046154,5482.1,0,1.9276,0,-4.1192,5.9057,1,0.2984,0,-0.10275
-0.075669,7,56989,1,6552,1.225,34.605,0.37745,0.41399,0.072162,0.082996,-16679,0.78293,-22.432,-36.624,-2.4677e+06,-2.4677e+06,0,4076.6,12.173,1131.2,2.3561,7.5883,135.58,1.7547,-3.9562,5.9622,7.4649,1.7894e-05,0.00059707,3592.7,0,1.7547,0,-3.9562,5.9622,1,0.30014,0,-0.097523
-0.091821,7,59220,1,6552,1.225,36.36,0.37745,0.41399,0.072162,0.082996,-14671,0.78461,-27.22,-44.441,-1.4913e+06,-1.4913e+06,0,3768.9,9.1396,1003.6,2.3102,7.2494,136.49,1.7709,-3.7289,6.3504,7.6606,1.7894e-05,0.00058736,3458.8,0,1.7709,0,-3.7289,6.3504,1,0.3018,0,-0.09227
-0.10805,7,59539,1,6552,1.225,41.734,0.37745,0.41399,0.072162,0.082996,-20916,0.80995,-32.031,-52.296,-1.2252e+06,-1.2252e+06,0,5062.8,9.7025,1103.1,2.2987,7.1318,118.74,1.9144,-3.467,7.1439,8.2181,1.7894e-05,0.00045007,4868.8,0,1.9144,0,-3.467,7.1439,1,0.30336,0,-0.086988
-0.12352,7,62131,1,6552,1.225,41.773,0.37745,0.41399,0.072162,0.082996,-17502,0.81779,-36.617,-59.783,-1.3611e+06,-1.3611e+06,0,4730.2,5.1554,1011.1,2.2914,7.0674,125.27,1.8385,-3.2415,7.2897,8.2265,1.7894e-05,0.00047343,4546.9,0,1.8385,0,-3.2415,7.2897,1,0.30484,0,-0.081681
-0.13857,7,65383,1,6552,1.225,39.66,0.37745,0.41399,0.072162,0.082996,-12352,0.82592,-41.08,-67.069,-1.5484e+06,-1.5484e+06,0,4033.7,-1.42,917.25,2.3079,7.1763,138.94,1.7144,-3.0162,7.184,8.0178,1.7894e-05,0.0005342,3826,0,1.7144,0,-3.0162,7.184,1,0.30622,0,-0.076348
-0.15368,7,66570,1,6552,1.225,41.873,0.37745,0.41399,0.072162,0.082996,-14592,0.85491,-45.557,-74.379,-3.0471e+06,-3.0471e+06,0,5008,-3.6841,1020.6,2.3471,7.4239,133.25,1.6748,-2.7676,7.5337,8.2305,1.7894e-05,0.00047537,4651.6,0,1.6748,0,-2.7676,7.5337,1,0.3075,0,-0.070992
-0.1673,7,68067,1,6552,1.225,42.654,0.37745,0.41399,0.072162,0.082996,-15400,0.8877,-49.597,-80.975,-4.4924e+06,-4.4924e+06,0,5788.6,-6.9435,1114.5,2.3905,7.7022,130.79,1.5935,-2.5151,7.7204,8.2974,1.7894e-05,0.00044303,5289.7,0,1.5935,0,-2.5151,7.7204,1,0.30869,0,-0.065615
-0.17901,7,70121,1,6552,1.225,41.374,0.37745,0.41399,0.072162,0.082996,-14555,0.91964,-53.068,-86.642,-5.1115e+06,-5.1115e+06,0,6150.2,-11.695,1181,2.434,7.9841,132.91,1.475,-2.2735,7.6757,8.1573,1.7894e-05,0.00044286,5589.5,0,1.475,0,-2.2735,7.6757,1,0.30979,0,-0.060217
-0.18868,7,72173,1,6552,1.225,39.559,0.37745,0.41399,0.072162,0.082996,-14048,0.95945,-55.934,-91.321,-5.3154e+06,-5.3154e+06,0,6568.1,-16.375,1265,2.4776,8.2621,133.68,1.3374,-2.0621,7.5523,7.9584,1.7894e-05,0.00043748,5991.9,0,1.3374,0,-2.0621,7.5523,1,0.3108,0,-0.054802
-0.19475,7,74372,1,6552,1.225,36.886,0.37745,0.41399,0.072162,0.082996,-13136,1.0011,-57.732,-94.257,-4.8425e+06,-4.8425e+06,0,6829.5,-20.846,1341.9,2.5153,8.5026,134.81,1.194,-1.8557,7.3167,7.656,1.7894e-05,0.0004383,6306.9,0,1.194,0,-1.8557,7.3167,1,0.3117,0,-0.049369
-0.19744,7,76554,1,6552,1.225,33.727,0.37745,0.41399,0.072162,0.082996,-12165,1.0493,-58.531,-95.561,-3.8573e+06,-3.8573e+06,0,7072.9,-24.804,1427.2,2.55,8.7208,135.03,1.0479,-1.6535,7.012,7.2915,1.7894e-05,0.00043736,6657.5,0,1.0479,0,-1.6535,7.012,1,0.31252,0,-0.043922
-0.19897,7,77852,1,6552,1.225,32.24,0.37745,0.41399,0.072162,0.082996,-12614,1.1513,-58.983,-96.299,-3.3578e+06,-3.3578e+06,0,8176.8,-26.744,1637.3,2.6105,9.0924,127.69,0.91553,-1.4523,6.8964,7.1152,1.7894e-05,0.00039047,7829,0,0.91553,0,-1.4523,6.8964,1,0.31324,0,-0.038461
-0.19814,7,79746,1,6552,1.225,29.184,0.37745,0.41399,0.072162,0.082996,-11896,1.2604,-58.739,-95.9,-2.2602e+06,-2.2602e+06,0,8994.3,-29.555,1853.9,2.6796,9.5405,124.23,0.77072,-1.2599,6.5851,6.7568,1.7894e-05,0.00036582,8764.7,0,0.77072,0,-1.2599,6.5851,1,0.31386,0,-0.032988
-0.19734,7,83905,1,6552,1.225,21.8,0.37745,0.41399,0.072162,0.082996,-8498.9,1.2662,-58.501,-95.512,-1.2911e+06,-1.2911e+06,0,7933.8,-36.701,1868.5,2.7216,9.895,139.5,0.59165,-1.0822,5.5332,5.6812,1.7894e-05,0.00045642,7795.1,0,0.59165,0,-1.0822,5.5332,1,0.31439,0,-0.027505
-0.19667,7,85566,1,6552,1.225,18.641,0.37745,0.41399,0.072162,0.082996,-7876,1.4038,-58.302,-95.186,-9.3579e+05,-9.3579e+05,0,8933.9,-39.66,2191.3,2.8198,10.579,135.73,0.45244,-0.9068,5.0948,5.2077,1.7894e-05,0.0004281,8840.1,0,0.45244,0,-0.9068,5.0948,1,0.31482,0,-0.022014
-0.1974,7,86715,1,6552,1.225,16.005,0.37745,0.41399,0.072162,0.082996,-7161.7,1.5966,-58.519,-95.542,-7.8232e+05,-7.8232e+05,0,10350,-42.514,2649.3,2.9437,11.453,128.49,0.32439,-0.73888,4.77,4.85,1.7894e-05,0.00037607,10280,0,0.32439,0,-0.73888,4.77,1,0.31516,0,-0.016517
-0.20333,7,93595,1,6552,1.225,8.6621,0.37745,0.41399,0.072162,0.082996,-4161.3,1.4004,-60.278,-98.414,-4.2184e+05,-4.2184e+05,0,7209,-51.616,2286.8,2.919,11.466,163.08,0.21917,-0.63346,3.0496,3.3027,1.7894e-05,0.00059718,7164.1,0,0.21917,0,-0.63346,3.0496,1,0.3154,0,-0.011014
-0.20938,7,97659,1,6552,1.225,5.3746,0.37745,0.41399,0.072162,0.082996,-3127.2,1.3611,-62.07,-101.34,-2.9852e+05,-2.9852e+05,0,6376.3,-56.695,2299.8,2.9638,11.899,176.55,0.15085,-0.53665,2.0415,2.5091,1.7894e-05,0.00068414,6343.6,0,0.15085,0,-0.53665,2.0415,1,0.31554,0,-0.0055078
-0.21552,7,98686,1,6552,1.225,4.3791,0.37745,0.41399,0.072162,0.082996,-3310.2,1.5767,-63.892,-104.31,-4.2745e+05,-4.2745e+05,0,7911.6,-59.513,2892.8,3.1047,12.97,168,0.089463,-0.44289,1.789,2.2938,1.7894e-05,0.00062464,7873.3,0,0.089463,0,-0.44289,1.789,1,0.31559,0,0
-0.22331,7,1.0335e+05,1,6552,1.225,2.5946,0.37745,0.41399,0.072162,0.082996,-2480.5,1.4214,-66.201,-108.08,-2.3685e+05,-2.3685e+05,0,6690.1,-63.607,2766.8,3.1137,13.2,184.04,0.084266,-0.38598,0.70511,1.811,1.7894e-05,0.00073169,6668.8,0,0.084266,0,-0.38598,0.70511,1,0.31554,0,0.0055078
-0.23214,7,1.0915e+05,1,6552,1.225,2.0831,0.37745,0.41399,0.072162,0.082996,-1620.3,1.0708,-68.817,-112.35,-18484,-18484,0,4721.9,-66.734,2300.9,3.0626,13.031,206.49,0.13839,-0.35514,-0.60447,1.7018,1.7894e-05,0.00088354,4719.9,0,0.13839,0,-0.35514,-0.60447,1,0.3154,0,0.011014
-0.24106,7,1.1177e+05,1,6552,1.225,2.6187,0.37745,0.41399,0.072162,0.082996,-1609.8,1.057,-71.463,-116.67,-13783,-13783,0,5133.4,-68.844,2575.5,3.1287,13.672,206.6,0.17341,-0.32373,-1.1336,1.9022,1.7894e-05,0.00088411,5134.1,0,0.17341,0,-0.32373,-1.1336,1,0.31516,0,0.016517
-0.25011,7,1.11e+05,1,6552,1.225,2.3903,0.37745,0.41399,0.072162,0.082996,-2220,1.5232,-74.144,-121.05,-73476,-73476,0,7886.7,-71.754,3856.5,3.3474,15.402,184.46,0.14223,-0.28688,-0.85777,1.7472,1.7894e-05,0.00073366,7883.5,0,0.14223,0,-0.28688,-0.85777,1,0.31482,0,0.022014
-0.25791,7,1.1602e+05,1,6552,1.225,3.7457,0.37745,0.41399,0.072162,0.082996,-1901,1.2491,-76.457,-124.83,-10130,-10130,0,6818,-72.711,3555.6,3.3107,15.29,196.57,0.23572,-0.28404,-1.7634,2.1862,1.7894e-05,0.00081444,6821.6,0,0.23572,0,-0.28404,-1.7634,1,0.31439,0,0.027505
-0.26535,7,1.2101e+05,1,6552,1.225,5.8224,0.37745,0.41399,0.072162,0.082996,-1695.7,0.99613,-78.662,-128.43,26163,26163,0,5942.4,-72.839,3250.3,3.2705,15.119,206.48,0.34772,-0.29091,-2.5749,2.8047,1.7894e-05,0.00087717,5950.6,0,0.34772,0,-0.29091,-2.5749,1,0.31386,0,0.032988
-0.27286,7,1.2246e+05,1,6552,1.225,6.1725,0.37745,0.41399,0.072162,0.082996,-2096.4,1.2207,-80.891,-132.07,7664.9,7664.9,0,7289.5,-74.718,4072.3,3.3957,16.198,194.32,0.36888,-0.29168,-2.5838,2.835,1.7894e-05,0.00079811,7295.7,0,0.36888,0,-0.29168,-2.5838,1,0.31324,0,0.038461
-0.27985,7,1.245e+05,1,6552,1.225,6.3723,0.37745,0.41399,0.072162,0.082996,-2400.5,1.3739,-82.962,-135.45,3737.6,3737.6,0,8249,-76.589,4759.9,3.4967,17.109,184.96,0.39682,-0.29542,-2.6558,2.8439,1.7894e-05,0.00074244,8254.4,0,0.39682,0,-0.29542,-2.6558,1,0.31252,0,0.043922
-0.28577,7,1.3178e+05,1,6552,1.225,10.243,0.37745,0.41399,0.072162,0.082996,-1919.1,0.91481,-84.715,-138.31,57620,57620,0,6370.4,-74.472,3732,3.3477,15.995,203.96,0.59208,-0.31258,-3.6839,3.8588,1.7894e-05,0.0008629,6383.3,0,0.59208,0,-0.31258,-3.6839,1,0.3117,0,0.049369
-0.29171,7,1.3538e+05,1,6552,1.225,11.465,0.37745,0.41399,0.072162,0.082996,-2022.7,0.91593,-86.477,-141.19,69820,69820,0,6593.1,-75.012,3940.5,3.3754,16.288,201.08,0.67136,-0.32331,-3.9153,4.1104,1.7894e-05,0.00085007,6607.6,0,0.67136,0,-0.32331,-3.9153,1,0.3108,0,0.054802
-0.29745,7,1.3593e+05,1,6552,1.225,9.7859,0.37745,0.41399,0.072162,0.082996,-2545.1,1.2171,-88.179,-143.97,70602,70602,0,8327.6,-78.393,5185.2,3.548,17.821,181.37,0.63403,-0.3292,-3.5303,3.7544,1.7894e-05,0.00073963,8339.7,0,0.63403,0,-0.3292,-3.5303,1,0.30979,0,0.060217
-0.30145,7,1.4435e+05,1,6552,1.225,14.338,0.37745,0.41399,0.072162,0.082996,-2027.2,0.83621,-89.364,-145.9,97050,97050,0,6401.5,-75.026,3922.9,3.3724,16.339,202.87,0.87941,-0.33832,-4.4541,4.6889,1.7894e-05,0.00086482,6420,0,0.87941,0,-0.33832,-4.4541,1,0.30869,0,0.065615
-0.30537,7,1.4886e+05,1,6552,1.225,15.336,0.37745,0.41399,0.072162,0.082996,-2051.7,0.84312,-90.528,-147.8,1.0645e+05,1.0645e+05,0,6425.3,-75.192,3978.2,3.3811,16.426,202.78,0.97845,-0.34187,-4.6019,4.8605,1.7894e-05,0.00086443,6445.2,0,0.97845,0,-0.34187,-4.6019,1,0.3075,0,0.070992
-0.30917,7,1.4924e+05,1,6552,1.225,12.265,0.37745,0.41399,0.072162,0.082996,-2609.7,1.2149,-91.652,-149.64,1.0586e+05,1.0586e+05,0,8354.3,-79.387,5428.4,3.5837,18.221,181.36,0.89782,-0.34044,-3.9837,4.2698,1.7894e-05,0.00074357,8370.6,0,0.89782,0,-0.34044,-3.9837,1,0.30622,0,0.076348
-0.30882,7,1.5689e+05,1,6552,1.225,15.522,0.37745,0.41399,0.072162,0.082996,-2294.6,0.96754,-91.548,-149.47,82486,82486,0,7025.9,-76.026,4475.8,3.4477,17.02,195.75,1.1145,-0.34441,-4.5735,4.8726,1.7894e-05,0.00082528,7043,0,1.1145,0,-0.34441,-4.5735,1,0.30484,0,0.081681
-0.30814,7,1.6087e+05,1,6552,1.225,15.142,0.37745,0.41399,0.072162,0.082996,-2459.8,1.0412,-91.347,-149.14,38267,38267,0,7377.2,-76.205,4758.5,3.4834,17.333,191.35,1.1681,-0.34405,-4.4844,4.7981,1.7894e-05,0.00080115,7389.5,0,1.1681,0,-0.34405,-4.4844,1,0.30336,0,0.086988
-0.30715,7,1.6047e+05,1,6552,1.225,10.48,0.37745,0.41399,0.072162,0.082996,-3223.1,1.4659,-91.054,-148.66,-1.0492e+05,-1.0492e+05,0,9610.2,-80.574,6486.5,3.7226,19.468,166.21,1.0044,-0.34047,-3.647,3.9654,1.7894e-05,0.00066275,9604.8,0,1.0044,0,-0.34047,-3.647,1,0.3018,0,0.09227
-0.30476,7,1.6778e+05,1,6552,1.225,12.442,0.37745,0.41399,0.072162,0.082996,-2854.8,1.2968,-90.346,-147.5,-2.5134e+05,-2.5134e+05,0,8735.5,-77.904,5815.7,3.6219,18.563,174.2,1.1609,-0.32973,-3.9647,4.3221,1.7894e-05,0.00071055,8718.2,0,1.1609,0,-0.32973,-3.9647,1,0.30014,0,0.097523
-0.3019,7,1.7256e+05,1,6552,1.225,11.836,0.37745,0.41399,0.072162,0.082996,-2801.9,1.3309,-89.497,-146.12,-5.0062e+05,-5.0062e+05,0,8977,-77.661,5991.4,3.6406,18.723,169.7,1.1845,-0.31506,-3.8278,4.2226,1.7894e-05,0.00068957,8935.8,0,1.1845,0,-0.31506,-3.8278,1,0.2984,0,0.10275
-0.29827,7,1.7793e+05,1,6552,1.225,11.504,0.37745,0.41399,0.072162,0.082996,-2609.6,1.3215,-88.423,-144.36,-8.236e+05,-8.236e+05,0,9013.6,-76.919,5982.2,3.6329,18.646,167.33,1.2208,-0.29456,-3.748,4.1664,1.7894e-05,0.00068017,8942.3,0,1.2208,0,-0.29456,-3.748,1,0.29656,0,0.10794
-0.29393,7,1.834e+05,1,6552,1.225,11.018,0.37745,0.41399,0.072162,0.082996,-2342.9,1.3051,-87.136,-142.26,-1.2362e+06,-1.2362e+06,0,9047.2,-76.117,5943.2,3.6212,18.529,164.88,1.2475,-0.26847,-3.6488,4.0769,1.7894e-05,0.00067007,8937.3,0,1.2475,0,-0.26847,-3.6488,1,0.29463,0,0.1131
-0.28979,7,1.8842e+05,1,6552,1.225,10.104,0.37745,0.41399,0.072162,0.082996,-2235,1.3143,-85.908,-140.26,-1.6477e+06,-1.6477e+06,0,9243.9,-75.804,6000.8,3.6242,18.537,160.89,1.235,-0.25546,-3.4558,3.9047,1.7894e-05,0.00064966,9095.2,0,1.235,0,-0.25546,-3.4558,1,0.29261,0,0.11822
-0.2864,7,1.9877e+05,1,6552,1.225,13.064,0.37745,0.41399,0.072162,0.082996,-1850.7,1.0234,-84.902,-138.62,-1.0513e+06,-1.0513e+06,0,7319.9,-71.838,4507.1,3.3901,16.407,179.51,1.4799,-0.25619,-3.9523,4.438,1.7894e-05,0.00076038,7228.5,0,1.4799,0,-0.25619,-3.9523,1,0.2905,0,0.12331
-0.28241,7,2.0444e+05,1,6552,1.225,12.141,0.37745,0.41399,0.072162,0.082996,-1869.9,1.0124,-83.719,-136.68,-1.1211e+06,-1.1211e+06,0,7261.2,-71.579,4375.3,3.361,16.119,178.4,1.4721,-0.25421,-3.7622,4.2668,1.7894e-05,0.00075558,7162.7,0,1.4721,0,-0.25421,-3.7622,1,0.28831,0,0.12836
-0.27818,7,2.086e+05,1,6552,1.225,10.194,0.37745,0.41399,0.072162,0.082996,-2000.9,1.0775,-82.466,-134.64,-1.3634e+06,-1.3634e+06,0,7747.1,-72.272,4611.8,3.3888,16.334,171.45,1.3717,-0.25137,-3.3633,3.8766,1.7894e-05,0.00071578,7624.8,0,1.3717,0,-0.25137,-3.3633,1,0.28602,0,0.13337
