"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_Lift","helicity","laminar_kinetic_energy","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
-0.16965,7,3.313e+05,1,6552,1.225,76.842,0.40222,0.1311,-83731,0.99458,-82.109,-3.3836e+06,-3.3836e+06,0,18361,26.551,1368.3,2.4145,7.7831,60.685,1.8463,-3.0265,10.533,11.128,1.7894e-05,6.7858e-05,18215,0,1.8463,0,-3.0265,10.533,1,0.31089,0,-0.054819
-0.16714,7,3.459e+05,1,6552,1.225,71.201,0.40222,0.1311,-80559,1.1785,-80.895,-2.3723e+06,-2.3723e+06,0,20628,21.653,1599.7,2.5407,8.5498,62.656,1.5973,-2.6652,10.197,10.676,1.7894e-05,6.7597e-05,20528,0,1.5973,0,-2.6652,10.197,1,0.3118,0,-0.049385
-0.16973,7,3.6474e+05,1,6552,1.225,58.154,0.40222,0.1311,-65988,1.5302,-82.148,-2.0374e+06,-2.0374e+06,0,20919,7.8383,2009.8,2.7583,9.9499,70.622,1.2955,-2.4021,9.2184,9.6266,1.7894e-05,7.8861e-05,20835,0,1.2955,0,-2.4021,9.2184,1,0.31262,0,-0.043936
-0.17464,7,3.8121e+05,1,6552,1.225,51.48,0.40222,0.1311,-65628,1.964,-84.526,-2.4786e+06,-2.4786e+06,0,24222,-0.29268,2595.8,2.9659,11.318,73.366,1.0748,-2.1058,8.6394,8.9735,1.7894e-05,8.1466e-05,24139,0,1.0748,0,-2.1058,8.6394,1,0.31334,0,-0.038473
-0.18182,7,3.9838e+05,1,6552,1.225,46.815,0.40222,0.1311,-69310,2.4839,-87.998,-3.1802e+06,-3.1802e+06,0,29026,-7.0837,3406.6,3.174,12.749,74.274,0.88132,-1.8241,8.0978,8.3734,1.7894e-05,8.4315e-05,28941,0,0.88132,0,-1.8241,8.0978,1,0.31396,0,-0.032999
-0.19197,7,4.195e+05,1,6552,1.225,28.207,0.40222,0.1311,-52168,3.2387,-92.911,-2.3013e+06,-2.3013e+06,0,27827,-28.701,4551.6,3.445,14.632,83.915,0.58058,-1.6123,6.0702,6.3406,1.7894e-05,0.00011044,27765,0,0.58058,0,-1.6123,6.0702,1,0.31449,0,-0.027514
-0.20443,7,4.362e+05,1,6552,1.225,15.017,0.40222,0.1311,-40430,3.843,-98.943,-1.5482e+06,-1.5482e+06,0,27088,-45.585,5745.1,3.6375,16.022,90.299,0.35018,-1.3679,4.1263,4.4451,1.7894e-05,0.00014008,27048,0,0.35018,0,-1.3679,4.1263,1,0.31492,0,-0.022021
-0.219,7,4.5432e+05,1,6552,1.225,7.1663,0.40222,0.1311,-30685,3.9664,-105.99,-9.5177e+05,-9.5177e+05,0,25101,-57.755,6658.6,3.706,16.653,95.089,0.19584,-1.1568,2.1049,2.7911,1.7894e-05,0.00018225,25077,0,0.19584,0,-1.1568,2.1049,1,0.31526,0,-0.016522
-0.23544,7,4.7597e+05,1,6552,1.225,3.5525,0.40222,0.1311,-23336,3.6561,-113.95,-6.378e+05,-6.378e+05,0,23026,-66.244,7216,3.6885,16.781,95.471,0.095756,-0.98042,0.28658,2.0148,1.7894e-05,0.00021416,23011,0,0.095756,0,-0.98042,0.28658,1,0.3155,0,-0.011017
-0.25477,7,5.0062e+05,1,6552,1.225,4.8944,0.40222,0.1311,-16325,2.8838,-123.31,-3.5911e+05,-3.5911e+05,0,19402,-70.632,6902.7,3.5693,16.284,100.02,0.065712,-0.81644,-1.574,2.5411,1.7894e-05,0.0002727,19397,0,0.065712,0,-0.81644,-1.574,1,0.31564,0,-0.0055096
-0.27488,7,5.1433e+05,1,6552,1.225,6.0761,0.40222,0.1311,-12881,2.3946,-133.04,-3.3392e+05,-3.3392e+05,0,19336,-75.411,7329.1,3.5234,16.273,93.64,0.069104,-0.65734,-2.6007,2.9894,1.7894e-05,0.00026805,19336,0,0.069104,0,-0.65734,-2.6007,1,0.31569,0,0
-0.29459,7,5.2943e+05,1,6552,1.225,9.6028,0.40222,0.1311,-9716.2,1.9312,-142.58,-6.2129e+05,-6.2129e+05,0,18308,-77.727,7296.3,3.463,16.104,93.312,0.1272,-0.53472,-3.5994,3.7602,1.7894e-05,0.00028712,18301,0,0.1272,0,-0.53472,-3.5994,1,0.31564,0,0.0055096
-0.31213,7,5.5405e+05,1,6552,1.225,14.298,0.40222,0.1311,-7515.3,1.5792,-151.07,-4.225e+05,-4.225e+05,0,16912,-78.232,7004.4,3.3995,15.804,95.159,0.20927,-0.45227,-4.5486,4.6178,1.7894e-05,0.00031094,16909,0,0.20927,0,-0.45227,-4.5486,1,0.3155,0,0.011017
-0.32844,7,5.8543e+05,1,6552,1.225,19.679,0.40222,0.1311,-5970.1,1.3305,-158.97,-1.4498e+05,-1.4498e+05,0,15591,-77.688,6648.7,3.3494,15.549,99.281,0.31723,-0.39754,-5.418,5.4621,1.7894e-05,0.00034101,15601,0,0.31723,0,-0.39754,-5.418,1,0.31526,0,0.016522
-0.34436,7,6.0631e+05,1,6552,1.225,20.141,0.40222,0.1311,-5673.6,1.3648,-166.67,-32701,-32701,0,17070,-81.946,7375.3,3.3954,15.975,92.355,0.40437,-0.35086,-5.5318,5.5799,1.7894e-05,0.00031007,17086,0,0.40437,0,-0.35086,-5.5318,1,0.31492,0,0.022021
-0.35553,7,6.3766e+05,1,6552,1.225,23.974,0.40222,0.1311,-5132.9,1.2981,-172.08,44304,44304,0,17056,-81.423,7429.1,3.3923,16.025,94.631,0.54061,-0.34476,-6.0229,6.0745,1.7894e-05,0.00032343,17077,0,0.54061,0,-0.34476,-6.0229,1,0.31449,0,0.027514
-0.36492,7,6.6539e+05,1,6552,1.225,25.56,0.40222,0.1311,-5030.9,1.2849,-176.62,1.6558e+05,1.6558e+05,0,17498,-82.62,7684.6,3.4022,16.135,91.716,0.65951,-0.34256,-6.241,6.303,1.7894e-05,0.00031196,17522,0,0.65951,0,-0.34256,-6.241,1,0.31396,0,0.032999
-0.37186,7,6.9881e+05,1,6552,1.225,28.202,0.40222,0.1311,-4888,1.1793,-179.98,4.6046e+05,4.6046e+05,0,16440,-82.035,7345.3,3.3629,15.821,90.459,0.79003,-0.35168,-6.6127,6.6944,1.7894e-05,0.00031054,16472,0,0.79003,0,-0.35168,-6.6127,1,0.31334,0,0.038473
-0.37678,7,7.3939e+05,1,6552,1.225,32.576,0.40222,0.1311,-4728,1.0967,-182.36,5.2033e+05,5.2033e+05,0,15498,-79.12,6882,3.3223,15.507,95.711,0.95554,-0.3761,-7.0731,7.1749,1.7894e-05,0.00033563,15535,0,0.95554,0,-0.3761,-7.0731,1,0.31262,0,0.043936
-0.38031,7,7.7243e+05,1,6552,1.225,33.695,0.40222,0.1311,-5123.2,1.1086,-184.07,5.5185e+05,5.5185e+05,0,15899,-79.048,6990.4,3.326,15.543,95.857,1.0842,-0.39229,-7.1582,7.2806,1.7894e-05,0.00033564,15937,0,1.0842,0,-0.39229,-7.1582,1,0.3118,0,0.049385
-0.38223,7,8.0629e+05,1,6552,1.225,34.279,0.40222,0.1311,-5766.9,1.1261,-185,5.6023e+05,5.6023e+05,0,16347,-79.034,7121.8,3.3301,15.576,95.509,1.208,-0.40666,-7.1798,7.3295,1.7894e-05,0.0003333,16386,0,1.208,0,-0.40666,-7.1798,1,0.31089,0,0.054819
-0.38175,7,8.4392e+05,1,6552,1.225,34.116,0.40222,0.1311,-6319.7,1.1436,-184.77,4.5752e+05,4.5752e+05,0,16783,-79.052,7262.2,3.3313,15.574,93.56,1.3287,-0.4242,-7.1374,7.311,1.7894e-05,0.00032468,16820,0,1.3287,0,-0.4242,-7.1374,1,0.30989,0,0.060236
-0.379,7,8.808e+05,1,6552,1.225,31.842,0.40222,0.1311,-6910.7,1.1922,-183.43,1.1711e+05,1.1711e+05,0,17898,-80.512,7684.7,3.3522,15.729,88.201,1.4057,-0.43259,-6.8823,7.0763,1.7894e-05,0.00030104,17924,0,1.4057,0,-0.43259,-6.8823,1,0.30879,0,0.065636
-0.37412,7,9.3149e+05,1,6552,1.225,34.712,0.40222,0.1311,-6561.3,1.0949,-181.08,-54064,-54064,0,16129,-76.196,6881.6,3.28,15.103,91.899,1.5785,-0.473,-7.1675,7.4046,1.7894e-05,0.00031938,16150,0,1.5785,0,-0.473,-7.1675,1,0.3076,0,0.071015
-0.36901,7,9.8799e+05,1,6552,1.225,37.869,0.40222,0.1311,-6385,1.0142,-178.6,-1.6496e+05,-1.6496e+05,0,14437,-71.523,6079.2,3.2094,14.497,97.948,1.7603,-0.50454,-7.449,7.7379,1.7894e-05,0.00034758,14457,0,1.7603,0,-0.50454,-7.449,1,0.30631,0,0.076372
-0.36333,7,1.0269e+06,1,6552,1.225,34.918,0.40222,0.1311,-7191.2,1.0572,-175.85,-4.9674e+05,-4.9674e+05,0,15082,-72.791,6324.2,3.2257,14.612,94.576,1.7948,-0.52244,-7.0988,7.4278,1.7894e-05,0.00033193,15093,0,1.7948,0,-0.52244,-7.0988,1,0.30493,0,0.081707
-0.35482,7,1.0812e+06,1,6552,1.225,33.497,0.40222,0.1311,-7396.1,1.0556,-171.73,-3.6235e+05,-3.6235e+05,0,14843,-71.688,6170,3.2059,14.421,94.398,1.8747,-0.52558,-6.9216,7.2777,1.7894e-05,0.00033105,14855,0,1.8747,0,-0.52558,-6.9216,1,0.30346,0,0.087016
-0.34483,7,1.1539e+06,1,6552,1.225,34.976,0.40222,0.1311,-6686.7,0.9911,-166.9,-9.0255e+05,-9.0255e+05,0,13465,-67.249,5449.7,3.1272,13.738,98.552,2.0283,-0.55192,-7.0481,7.4391,1.7894e-05,0.00035108,13465,0,2.0283,0,-0.55192,-7.0481,1,0.3019,0,0.092299
-0.33467,7,1.2031e+06,1,6552,1.225,30.486,0.40222,0.1311,-7246,1.0389,-161.98,-2.1975e+06,-2.1975e+06,0,14621,-68.726,5781.3,3.1383,13.795,92.224,1.9871,-0.56656,-6.5257,6.932,1.7894e-05,0.00032117,14588,0,1.9871,0,-0.56656,-6.5257,1,0.30024,0,0.097554
-0.32461,7,1.2703e+06,1,6552,1.225,29.932,0.40222,0.1311,-7276.4,1.011,-157.11,-2.2381e+06,-2.2381e+06,0,14126,-66.298,5351.9,3.0778,13.266,93.845,2.0651,-0.5673,-6.4101,6.8467,1.7894e-05,0.0003277,14091,0,2.0651,0,-0.5673,-6.4101,1,0.29849,0,0.10278
-0.31379,7,1.318e+06,1,6552,1.225,26.517,0.40222,0.1311,-7779.8,1.0256,-151.88,-2.2083e+06,-2.2083e+06,0,14699,-66.507,5387.9,3.0629,13.116,90.76,2.0335,-0.55462,-5.9731,6.4247,1.7894e-05,0.00031217,14662,0,2.0335,0,-0.55462,-5.9731,1,0.29665,0,0.10797
-0.30234,7,1.3501e+06,1,6552,1.225,23.021,0.40222,0.1311,-8255.1,1.0387,-146.33,-2.9176e+06,-2.9176e+06,0,15266,-66.607,5440.6,3.0533,13.016,87.861,1.9724,-0.53252,-5.4942,5.9663,1.7894e-05,0.00029768,15209,0,1.9724,0,-0.53252,-5.4942,1,0.29472,0,0.11313
-0.29035,7,1.4022e+06,1,6552,1.225,21.013,0.40222,0.1311,-7728,1.0188,-140.53,-3.7102e+06,-3.7102e+06,0,15156,-65.062,5166.8,3.0074,12.624,88.006,1.9567,-0.51653,-5.1774,5.6609,1.7894e-05,0.00029711,15077,0,1.9567,0,-0.51653,-5.1774,1,0.2927,0,0.11826
-0.27932,7,1.4739e+06,1,6552,1.225,18.958,0.40222,0.1311,-6988,0.99421,-135.19,-4.2338e+06,-4.2338e+06,0,14814,-63.846,4869.7,2.9607,12.231,87.972,1.922,-0.496,-4.8545,5.3583,1.7894e-05,0.00029621,14721,0,1.922,0,-0.496,-4.8545,1,0.29059,0,0.12335
-0.26967,7,1.5532e+06,1,6552,1.225,16.093,0.40222,0.1311,-6489.2,0.98874,-130.52,-5.0989e+06,-5.0989e+06,0,14872,-63.85,4774,2.94,12.047,85.692,1.8086,-0.46484,-4.3914,4.9316,1.7894e-05,0.00028525,14755,0,1.8086,0,-0.46484,-4.3914,1,0.2884,0,0.1284
-0.25916,7,1.6444e+06,1,6552,1.225,14.073,0.40222,0.1311,-6169.8,0.96625,-125.44,-4.6187e+06,-4.6187e+06,0,14467,-62.756,4477.4,2.8936,11.666,86.245,1.7467,-0.44531,-4.0451,4.5819,1.7894e-05,0.00028647,14360,0,1.7467,0,-0.44531,-4.0451,1,0.28611,0,0.13342
-0.24928,7,1.7339e+06,1,6552,1.225,12.083,0.40222,0.1311,-5363.6,0.91744,-120.65,-3.2795e+06,-3.2795e+06,0,13450,-61.816,4039.9,2.8263,11.122,85.515,1.6757,-0.41502,-3.7351,4.2583,1.7894e-05,0.00028286,13368,0,1.6757,0,-0.41502,-3.7351,1,0.28374,0,0.13839
-0.24185,7,1.8405e+06,1,6552,1.225,11.836,0.40222,0.1311,-4196.7,0.83814,-117.06,-1.5613e+06,-1.5613e+06,0,11252,-59.861,3294.8,2.7244,10.336,90.196,1.7134,-0.38048,-3.6922,4.239,1.7894e-05,0.00030488,11211,0,1.7134,0,-0.38048,-3.6922,1,0.28128,0,0.14332
-0.23523,7,1.9137e+06,1,6552,1.225,9.0931,0.40222,0.1311,-3894.8,0.83653,-113.85,-1.4092e+06,-1.4092e+06,0,11386,-60.64,3250,2.7044,10.168,86.849,1.5051,-0.34426,-3.1551,3.7133,1.7894e-05,0.00028818,11344,0,1.5051,0,-0.34426,-3.1551,1,0.27874,0,0.14821
-0.22892,7,2.006e+06,1,6552,1.225,7.4871,0.40222,0.1311,-3544.5,0.82566,-110.8,-1.2406e+06,-1.2406e+06,0,11260,-60.376,3037.8,2.6597,9.8223,87.45,1.3687,-0.31307,-2.7712,3.3376,1.7894e-05,0.00028869,11224,0,1.3687,0,-0.31307,-2.7712,1,0.27611,0,0.15305
-0.22297,7,2.0774e+06,1,6552,1.225,4.9178,0.40222,0.1311,-3567.7,0.8543,-107.92,-1.478e+06,-1.478e+06,0,12491,-61.182,3167.9,2.6548,9.7609,82.547,1.0656,-0.28113,-2.1008,2.6838,1.7894e-05,0.0002629,12447,0,1.0656,0,-0.28113,-2.1008,1,0.2734,0,0.15785
-0.21836,7,2.1617e+06,1,6552,1.225,3.4639,0.40222,0.1311,-3197.4,0.84855,-105.68,-8.9949e+05,-8.9949e+05,0,12693,-61.268,3037,2.6143,9.4431,79.891,0.83375,-0.24719,-1.6223,2.2275,1.7894e-05,0.00024878,12664,0,0.83375,0,-0.24719,-1.6223,1,0.2706,0,0.16259
-0.21569,7,2.265e+06,1,6552,1.225,2.7687,0.40222,0.1311,-2544,0.82363,-104.4,-3.7535e+05,-3.7535e+05,0,11930,-61.174,2749.1,2.5618,9.0558,81.172,0.69232,-0.21146,-1.3369,1.9452,1.7894e-05,0.00025322,11916,0,0.69232,0,-0.21146,-1.3369,1,0.26772,0,0.16729
-0.21409,7,2.3538e+06,1,6552,1.225,1.8831,0.40222,0.1311,-2221.8,0.83088,-103.62,-1.6994e+05,-1.6994e+05,0,12254,-61.583,2702.8,2.5424,8.8982,78.975,0.42237,-0.18336,-0.85642,1.553,1.7894e-05,0.00024119,12245,0,0.42237,0,-0.18336,-0.85642,1,0.26476,0,0.17194
-0.21376,7,2.4405e+06,1,6552,1.225,1.3681,0.40222,0.1311,-2231.1,0.84732,-103.46,-1.973e+05,-1.973e+05,0,12904,-62.001,2707.4,2.5293,8.7811,75.914,0.11205,-0.17053,-0.34728,1.2522,1.7894e-05,0.00022513,12893,0,0.11205,0,-0.17053,-0.34728,1,0.26172,0,0.17653
-0.21539,7,2.5528e+06,1,6552,1.225,1.3355,0.40222,0.1311,-1850.3,0.82684,-104.25,-3.1751e+05,-3.1751e+05,0,12186,-62.518,2461.4,2.4799,8.4292,77.21,-0.051476,-0.14951,-0.115,1.254,1.7894e-05,0.00022991,12169,0,-0.051476,0,-0.14951,-0.115,1,0.2586,0,0.18107
-0.2179,7,2.6517e+06,1,6552,1.225,1.4445,0.40222,0.1311,-1581.9,0.83318,-105.47,-6.1011e+05,-6.1011e+05,0,12421,-63.153,2396.8,2.458,8.2591,75.477,-0.33773,-0.12631,0.28444,1.2898,1.7894e-05,0.00022021,12393,0,-0.33773,0,-0.12631,0.28444,1,0.2554,0,0.18556
-0.22134,7,2.7516e+06,1,6552,1.225,1.8513,0.40222,0.1311,-1341.7,0.84683,-107.13,-1.0728e+06,-1.0728e+06,0,12791,-63.764,2365.7,2.4448,8.1469,73.621,-0.65065,-0.10743,0.69939,1.4465,1.7894e-05,0.00020969,12748,0,-0.65065,0,-0.10743,0.69939,1,0.25212,0,0.18999
-0.2259,7,2.8691e+06,1,6552,1.225,2.3007,0.40222,0.1311,-974.69,0.84291,-109.34,-1.2291e+06,-1.2291e+06,0,12356,-64.668,2214.3,2.4132,7.9193,74.288,-0.87083,-0.08166,0.96116,1.6053,1.7894e-05,0.00021119,12307,0,-0.87083,0,-0.08166,0.96116,1,0.24877,0,0.19436
-0.23126,7,2.9813e+06,1,6552,1.225,3.0497,0.40222,0.1311,-718.48,0.85114,-111.93,-1.2673e+06,-1.2673e+06,0,12389,-65.506,2134.8,2.3924,7.7594,73.478,-1.1501,-0.0626,1.2813,1.8843,1.7894e-05,0.00020548,12337,0,-1.1501,0,-0.0626,1.2813,1,0.24534,0,0.19867
-0.23731,7,3.0917e+06,1,6552,1.225,4.1077,0.40222,0.1311,-422.7,0.86664,-114.86,-1.2398e+06,-1.2398e+06,0,12675,-66.242,2093.4,2.3788,7.6448,71.989,-1.4621,-0.040272,1.6183,2.2668,1.7894e-05,0.00019634,12623,0,-1.4621,0,-0.040272,1.6183,1,0.24183,0,0.20292
-0.24415,7,3.2082e+06,1,6552,1.225,5.1786,0.40222,0.1311,-76.68,0.87657,-118.17,-1.0713e+06,-1.0713e+06,0,12634,-67.201,2017.3,2.3613,7.5084,71.55,-1.7366,-0.016647,1.8845,2.6161,1.7894e-05,0.00019212,12587,0,-1.7366,0,-0.016647,1.8845,1,0.23825,0,0.20711
-0.25171,7,3.3238e+06,1,6552,1.225,6.1847,0.40222,0.1311,95.55,0.88117,-121.83,-8.5796e+05,-8.5796e+05,0,12321,-68.435,1915.1,2.3401,7.3525,71.998,-1.9749,-0.0054009,2.088,2.9106,1.7894e-05,0.00019206,12280,0,-1.9749,0,-0.0054009,2.088,1,0.2346,0,0.21124
-0.25974,7,3.4198e+06,1,6552,1.225,7.7386,0.40222,0.1311,327.39,0.89971,-125.72,-7.6828e+05,-7.6828e+05,0,12644,-69.263,1888.9,2.3323,7.2775,70.654,-2.2923,0.0089112,2.3647,3.3171,1.7894e-05,0.00018335,12605,0,-2.2923,0,0.0089112,2.3647,1,0.23088,0,0.2153
-0.26832,7,3.5017e+06,1,6552,1.225,9.0936,0.40222,0.1311,687.42,0.91033,-129.87,-6.5471e+05,-6.5471e+05,0,12606,-70.449,1829,2.3203,7.1821,70.547,-2.5554,0.033438,2.5623,3.6351,1.7894e-05,0.00018046,12570,0,-2.5554,0,0.033438,2.5623,1,0.22709,0,0.2193
-0.27738,7,3.5555e+06,1,6552,1.225,9.9636,0.40222,0.1311,759.29,0.90959,-134.25,-5.3219e+05,-5.3219e+05,0,12023,-72.266,1725.4,2.3028,7.06,72.215,-2.7354,0.040829,2.6585,3.826,1.7894e-05,0.0001859,11992,0,-2.7354,0,0.040829,2.6585,1,0.22323,0,0.22323
-0.2867,7,3.5729e+06,1,6552,1.225,11.856,0.40222,0.1311,853.63,0.93091,-138.76,-5.0786e+05,-5.0786e+05,0,12506,-73.136,1730.6,2.3048,7.0507,70.796,-3.0538,0.044873,2.8843,4.2079,1.7894e-05,0.0001767,12475,0,-3.0538,0,0.044873,2.8843,1,0.2193,0,0.22709
-0.29625,7,3.4924e+06,1,6552,1.225,13.255,0.40222,0.1311,1051.3,0.94037,-143.39,-4.7625e+05,-4.7625e+05,0,12512,-74.569,1694.7,2.3008,7.0128,70.877,-3.2941,0.058944,3.0149,4.4706,1.7894e-05,0.00017457,12482,0,-3.2941,0,0.058944,3.0149,1,0.2153,0,0.23088
-0.30615,7,3.4214e+06,1,6552,1.225,13.95,0.40222,0.1311,1089,0.9361,-148.18,-4.4238e+05,-4.4238e+05,0,11939,-76.808,1615,2.2906,6.9456,72.756,-3.4402,0.064918,3.0451,4.5981,1.7894e-05,0.00018085,11909,0,-3.4402,0,0.064918,3.0451,1,0.21124,0,0.2346
-0.31637,7,3.4073e+06,1,6552,1.225,15.489,0.40222,0.1311,1154.8,0.9481,-153.12,-4.5209e+05,-4.5209e+05,0,12137,-78.299,1606.6,2.2935,6.9527,72.435,-3.6887,0.067817,3.1616,4.8608,1.7894e-05,0.00017686,12106,0,-3.6887,0,0.067817,3.1616,1,0.20711,0,0.23825
-0.32687,7,3.4103e+06,1,6552,1.225,17.105,0.40222,0.1311,1259.8,0.96168,-158.2,-4.7096e+05,-4.7096e+05,0,12415,-79.795,1609,2.2996,6.9802,71.981,-3.9407,0.073308,3.2688,5.1217,1.7894e-05,0.00017225,12383,0,-3.9407,0,0.073308,3.2688,1,0.20292,0,0.24183
-0.33775,7,3.3985e+06,1,6552,1.225,17.666,0.40222,0.1311,1242.8,0.95774,-163.47,-4.5616e+05,-4.5616e+05,0,11942,-82.46,1558.5,2.2988,6.9775,73.843,-4.0666,0.075859,3.2597,5.2133,1.7894e-05,0.00017819,11910,0,-4.0666,0,0.075859,3.2597,1,0.19867,0,0.24534
-0.34898,7,3.3938e+06,1,6552,1.225,18.631,0.40222,0.1311,1251.3,0.96361,-168.9,-4.6344e+05,-4.6344e+05,0,11843,-84.823,1544.2,2.306,7.0204,74.743,-4.2378,0.076806,3.2833,5.3621,1.7894e-05,0.00017958,11810,0,-4.2378,0,0.076806,3.2833,1,0.19436,0,0.24877
-0.36045,7,3.4035e+06,1,6552,1.225,20.612,0.40222,0.1311,1356.8,0.98984,-174.46,-5.1454e+05,-5.1454e+05,0,12528,-86.244,1591.3,2.3239,7.1181,73.381,-4.5198,0.07814,3.3848,5.6477,1.7894e-05,0.00017073,12493,0,-4.5198,0,0.07814,3.3848,1,0.18999,0,0.25212
-0.37243,7,3.3915e+06,1,6552,1.225,20.788,0.40222,0.1311,1326.6,0.98787,-180.25,-5.1284e+05,-5.1284e+05,0,12104,-89.618,1558.2,2.329,7.1545,75.196,-4.6003,0.080118,3.3246,5.677,1.7894e-05,0.00017636,12069,0,-4.6003,0,0.080118,3.3246,1,0.18556,0,0.2554
-0.38443,7,3.3821e+06,1,6552,1.225,20.925,0.40222,0.1311,1250.7,0.99366,-186.06,-5.1475e+05,-5.1475e+05,0,11811,-93.039,1548.2,2.3424,7.2424,77.132,-4.6715,0.078359,3.26,5.6978,1.7894e-05,0.00018219,11775,0,-4.6715,0,0.078359,3.26,1,0.18107,0,0.2586
-0.3963,7,3.3863e+06,1,6552,1.225,21.962,0.40222,0.1311,1266.2,1.0254,-191.81,-5.7527e+05,-5.7527e+05,0,12324,-95.522,1605.2,2.3696,7.403,76.983,-4.8375,0.076463,3.2591,5.8342,1.7894e-05,0.00017844,12286,0,-4.8375,0,0.076463,3.2591,1,0.17653,0,0.26172
-0.40806,7,3.3897e+06,1,6552,1.225,22.554,0.40222,0.1311,1253.6,1.0631,-197.5,-6.5956e+05,-6.5956e+05,0,12842,-98.416,1672.4,2.4015,7.5927,76.922,-4.9545,0.073891,3.2155,5.9076,1.7894e-05,0.00017482,12801,0,-4.9545,0,0.073891,3.2155,1,0.17194,0,0.26476
-0.41922,7,3.368e+06,1,6552,1.225,20.636,0.40222,0.1311,1140.8,1.0742,-202.9,-5.5617e+05,-5.5617e+05,0,11885,-103.64,1661.7,2.4277,7.772,81.383,-4.7918,0.072095,3,5.6548,1.7894e-05,0.00019084,11847,0,-4.7918,0,0.072095,3,1,0.16729,0,0.26772
-0.43025,7,3.3512e+06,1,6552,1.225,18.751,0.40222,0.1311,1150.7,1.1005,-208.24,-4.8572e+05,-4.8572e+05,0,11346,-108.8,1691.2,2.4637,8.0106,85.145,-4.6091,0.076788,2.7836,5.3861,1.7894e-05,0.00020383,11310,0,-4.6091,0,0.076788,2.7836,1,0.16259,0,0.2706
-0.44124,7,3.3547e+06,1,6552,1.225,18.143,0.40222,0.1311,1360.2,1.164,-213.56,-5.0659e+05,-5.0659e+05,0,12028,-112.66,1817.8,2.5147,8.3283,85.481,-4.5583,0.087009,2.6496,5.274,1.7894e-05,0.00020196,11994,0,-4.5583,0,0.087009,2.6496,1,0.15785,0,0.2734
-0.45148,7,3.3947e+06,1,6552,1.225,16.744,0.40222,0.1311,1299.7,1.2383,-218.52,-5.32e+05,-5.32e+05,0,12395,-117.1,1950.6,2.5698,8.6741,86.978,-4.3948,0.085771,2.4625,5.0393,1.7894e-05,0.00020596,12361,0,-4.3948,0,0.085771,2.4625,1,0.15305,0,0.27611
-0.46109,7,3.3867e+06,1,6552,1.225,14.088,0.40222,0.1311,941.16,1.3064,-223.17,-4.7186e+05,-4.7186e+05,0,12094,-122.6,2057,2.6227,9.0187,90.198,-4.0435,0.068727,2.1835,4.597,1.7894e-05,0.00021828,12062,0,-4.0435,0,0.068727,2.1835,1,0.14821,0,0.27874
-0.47062,7,3.3354e+06,1,6552,1.225,10.943,0.40222,0.1311,701.16,1.3743,-227.78,-3.7777e+05,-3.7777e+05,0,11556,-128.57,2165.6,2.6788,9.3993,94.603,-3.5572,0.055282,1.8549,4.0132,1.7894e-05,0.00023668,11529,0,-3.5572,0,0.055282,1.8549,1,0.14332,0,0.28128
-0.48026,7,3.3102e+06,1,6552,1.225,10.299,0.40222,0.1311,748.76,1.5201,-232.44,-4.0573e+05,-4.0573e+05,0,13247,-132.07,2499.4,2.7606,9.9202,91.638,-3.4378,0.047815,1.7173,3.8439,1.7894e-05,0.00022225,13221,0,-3.4378,0,0.047815,1.7173,1,0.13839,0,0.28374
-0.49046,7,3.2933e+06,1,6552,1.225,7.5312,0.40222,0.1311,856.04,1.6094,-237.38,-3.546e+05,-3.546e+05,0,13096,-137.87,2699.1,2.827,10.389,95.496,-2.8539,0.055159,1.3807,3.172,1.7894e-05,0.00024131,13074,0,-2.8539,0,0.055159,1.3807,1,0.13342,0,0.28611
-0.50091,7,3.3007e+06,1,6552,1.225,5.1327,0.40222,0.1311,778.86,1.6955,-242.44,-3.0518e+05,-3.0518e+05,0,12927,-143.36,2920.1,2.8902,10.848,98.829,-2.2283,0.052576,1.0493,2.4658,1.7894e-05,0.00026014,12909,0,-2.2283,0,0.052576,1.0493,1,0.1284,0,0.2884
-0.51208,7,3.3369e+06,1,6552,1.225,3.1879,0.40222,0.1311,810.32,1.7387,-247.85,-2.5804e+05,-2.5804e+05,0,12485,-148.62,3097.8,2.9385,11.227,102.26,-1.5416,0.059409,0.71848,1.7401,1.7894e-05,0.00028186,12471,0,-1.5416,0,0.059409,0.71848,1,0.12335,0,0.29059
-0.52419,7,3.3756e+06,1,6552,1.225,2.2772,0.40222,0.1311,1006.2,1.7955,-253.71,-2.4964e+05,-2.4964e+05,0,13054,-153.12,3411,2.9931,11.658,101.81,-1.0366,0.072709,0.48058,1.355,1.7894e-05,0.00028613,13042,0,-1.0366,0,0.072709,0.48058,1,0.11826,0,0.2927
