"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_Lift","helicity","laminar_kinetic_energy","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
0.65528,7,1.0798e+07,1,6552,1.225,6.4566,0.38162,0.10885,-1791.2,1.0082,317.15,-5.8835e+05,-5.8835e+05,0,26243,200.71,6587,2.993,12.52,62.451,1.1596,-0.07676,2.3737,2.8283,1.7894e-05,0.00017367,26241,0,1.1596,0,-0.07676,2.3737,1,-0.28602,0,0.13337
0.67963,7,1.0786e+07,1,6552,1.225,6.3374,0.38162,0.10885,-1556.6,0.85856,328.94,-2.3101e+05,-2.3101e+05,0,21561,207.81,5582.9,2.899,11.81,64.703,1.1998,-0.081199,2.5592,3.0007,1.7894e-05,0.00018712,21565,0,1.1998,0,-0.081199,2.5592,1,-0.28831,0,0.12836
0.70368,7,1.0772e+07,1,6552,1.225,5.2065,0.38162,0.10885,-1704,0.87565,340.58,-4.7729e+05,-4.7729e+05,0,22385,213.81,5541.2,2.8823,11.654,63.44,1.0053,-0.083494,2.2287,2.728,1.7894e-05,0.00017974,22382,0,1.0053,0,-0.083494,2.2287,1,-0.2905,0,0.12331
0.72746,7,1.0755e+07,1,6552,1.225,3.4971,0.38162,0.10885,-2309.1,1.0629,352.09,-1.8493e+06,-1.8493e+06,0,28959,219.15,6417.5,2.9466,12.059,58.53,0.59143,-0.083064,1.3476,2.1855,1.7894e-05,0.00015113,28926,0,0.59143,0,-0.083064,1.3476,1,-0.29261,0,0.11822
0.74936,7,1.0745e+07,1,6552,1.225,3.5923,0.38162,0.10885,-1958.4,0.87808,362.69,-1.0072e+06,-1.0072e+06,0,23332,225.74,5285.9,2.8309,11.214,61.221,0.68377,-0.088661,1.6224,2.3272,1.7894e-05,0.00016741,23315,0,0.68377,0,-0.088661,1.6224,1,-0.29463,0,0.1131
0.77083,7,1.0731e+07,1,6552,1.225,3.0971,0.38162,0.10885,-2386,0.90809,373.08,-1.11e+06,-1.11e+06,0,24594,231.61,5280,2.8204,11.099,59.946,0.50016,-0.091889,1.2106,2.1529,1.7894e-05,0.00015986,24575,0,0.50016,0,-0.091889,1.2106,1,-0.29656,0,0.10794
0.79195,7,1.0718e+07,1,6552,1.225,3.1268,0.38162,0.10885,-3407.5,1.0204,383.3,-1.846e+06,-1.846e+06,0,29179,237.9,5697.3,2.8491,11.245,56.889,0.21132,-0.089667,0.46503,2.0372,1.7894e-05,0.0001425,29146,0,0.21132,0,-0.089667,0.46503,1,-0.2984,0,0.10275
0.81228,7,1.0708e+07,1,6552,1.225,3.2354,0.38162,0.10885,-3635.4,0.99196,393.15,-2.3089e+06,-2.3089e+06,0,29216,244.04,5420,2.8062,10.908,56.122,0.11505,-0.086509,0.18625,1.9764,1.7894e-05,0.00013902,29173,0,0.11505,0,-0.086509,0.18625,1,-0.30014,0,0.097523
0.83159,7,1.0694e+07,1,6552,1.225,4.4876,0.38162,0.10885,-4440.3,1.0866,402.49,-3.2815e+06,-3.2815e+06,0,35055,251.01,5790.8,2.8215,10.946,51.978,-0.14243,-0.086749,-0.63415,2.1275,1.7894e-05,0.00011814,34995,0,-0.14243,0,-0.086749,-0.63415,1,-0.3018,0,0.09227
0.84966,7,1.0681e+07,1,6552,1.225,4.2836,0.38162,0.10885,-4395.4,1.1189,411.24,-3.4226e+06,-3.4226e+06,0,36040,256.17,5744.4,2.8112,10.823,50.324,-0.2509,-0.092725,-1.0316,2.1388,1.7894e-05,0.00010893,35974,0,-0.2509,0,-0.092725,-1.0316,1,-0.30336,0,0.086988
0.86708,7,1.0669e+07,1,6552,1.225,3.7275,0.38162,0.10885,-4029.1,1.1214,419.67,-3.2335e+06,-3.2335e+06,0,34894,260.77,5509.4,2.7884,10.627,50.07,-0.29982,-0.095054,-1.2663,2.072,1.7894e-05,0.00010626,34829,0,-0.29982,0,-0.095054,-1.2663,1,-0.30484,0,0.081681
0.88355,7,1.066e+07,1,6552,1.225,3.7128,0.38162,0.10885,-3670.9,1.0488,427.64,-2.9601e+06,-2.9601e+06,0,32166,265.64,4978.1,2.7238,10.162,50.967,-0.28515,-0.096925,-1.3321,1.9436,1.7894e-05,0.00011088,32103,0,-0.28515,0,-0.096925,-1.3321,1,-0.30622,0,0.076348
0.8993,7,1.0649e+07,1,6552,1.225,4.795,0.38162,0.10885,-3830.6,1.0816,435.26,-3.4649e+06,-3.4649e+06,0,33942,271.39,4937.6,2.7117,10.028,49.253,-0.38085,-0.096304,-1.8436,2.1877,1.7894e-05,0.00010188,33869,0,-0.38085,0,-0.096304,-1.8436,1,-0.3075,0,0.070992
0.91418,7,1.0638e+07,1,6552,1.225,6.598,0.38162,0.10885,-4194.6,1.1641,442.46,-4.3162e+06,-4.3162e+06,0,37504,277.61,5090.1,2.7262,10.056,46.581,-0.5066,-0.095081,-2.5512,2.7233,1.7894e-05,8.782e-05,37415,0,-0.5066,0,-0.095081,-2.5512,1,-0.30869,0,0.065615
0.92779,7,1.063e+07,1,6552,1.225,5.8373,0.38162,0.10885,-3653.6,1.037,449.05,-3.6833e+06,-3.6833e+06,0,32089,280.88,4360.9,2.6342,9.445,49.07,-0.40974,-0.10007,-2.3578,2.4956,1.7894e-05,9.9809e-05,32008,0,-0.40974,0,-0.10007,-2.3578,1,-0.30979,0,0.060217
0.94062,7,1.0621e+07,1,6552,1.225,6.7253,0.38162,0.10885,-3747.1,1.0285,455.26,-3.9181e+06,-3.9181e+06,0,31813,285.57,4141.8,2.6016,9.1939,48.564,-0.42117,-0.10352,-2.6787,2.7832,1.7894e-05,9.6718e-05,31725,0,-0.42117,0,-0.10352,-2.6787,1,-0.3108,0,0.054802
0.95268,7,1.0611e+07,1,6552,1.225,10.067,0.38162,0.10885,-4593.6,1.1507,461.1,-5.3367e+06,-5.3367e+06,0,37261,292.49,4417.3,2.6343,9.3191,44.744,-0.5262,-0.10469,-3.5832,3.6679,1.7894e-05,7.778e-05,37146,0,-0.5262,0,-0.10469,-3.5832,1,-0.3117,0,0.049369
0.96327,7,1.0604e+07,1,6552,1.225,9.0752,0.38162,0.10885,-4006.8,1.0033,466.22,-4.2465e+06,-4.2465e+06,0,31200,294.64,3688.1,2.5289,8.6541,47.596,-0.40764,-0.11023,-3.3239,3.3993,1.7894e-05,9.1032e-05,31102,0,-0.40764,0,-0.11023,-3.3239,1,-0.31252,0,0.043922
0.97301,7,1.0597e+07,1,6552,1.225,10.084,0.38162,0.10885,-4058.2,0.97381,470.94,-4.1305e+06,-4.1305e+06,0,30185,298.53,3412.8,2.4832,8.3363,47.486,-0.37488,-0.11337,-3.5706,3.6348,1.7894e-05,8.9904e-05,30086,0,-0.37488,0,-0.11337,-3.5706,1,-0.31324,0,0.038461
0.98201,7,1.0587e+07,1,6552,1.225,14.582,0.38162,0.10885,-5055.4,1.0918,475.29,-5.4864e+06,-5.4864e+06,0,35708,305.7,3627.9,2.511,8.4193,43.584,-0.4225,-0.11303,-4.4951,4.5471,1.7894e-05,7.1731e-05,35584,0,-0.4225,0,-0.11303,-4.4951,1,-0.31386,0,0.032988
0.98956,7,1.0581e+07,1,6552,1.225,12.869,0.38162,0.10885,-4327.4,0.94186,478.95,-4.9946e+06,-4.9946e+06,0,29067,306.23,2980.8,2.4067,7.7989,46.845,-0.30403,-0.12215,-4.1691,4.2178,1.7894e-05,8.5266e-05,28943,0,-0.30403,0,-0.12215,-4.1691,1,-0.31439,0,0.027505
0.99645,7,1.0574e+07,1,6552,1.225,14.034,0.38162,0.10885,-4233.7,0.91498,482.28,-5.7142e+06,-5.7142e+06,0,27916,309.43,2742.4,2.3626,7.5064,46.875,-0.24741,-0.12397,-4.4039,4.4473,1.7894e-05,8.4329e-05,27771,0,-0.24741,0,-0.12397,-4.4039,1,-0.31482,0,0.022014
1.0027,7,1.0565e+07,1,6552,1.225,19.834,0.38162,0.10885,-5037.1,1.0357,485.31,-9.4037e+06,-9.4037e+06,0,33643,317.08,2923.6,2.3892,7.5732,42.879,-0.24629,-0.11746,-5.3639,5.3983,1.7894e-05,6.6936e-05,33425,0,-0.24629,0,-0.11746,-5.3639,1,-0.31516,0,0.016517
1.0073,7,1.056e+07,1,6552,1.225,16.618,0.38162,0.10885,-3760.5,0.86739,487.55,-6.4937e+06,-6.4937e+06,0,25788,315.24,2318.6,2.2772,6.9502,46.793,-0.10504,-0.11861,-4.8814,4.9194,1.7894e-05,8.1635e-05,25611,0,-0.10504,0,-0.11861,-4.8814,1,-0.3154,0,0.011014
1.0114,7,1.1369e+07,1,6552,1.225,19.328,0.38162,0.10885,-3785.9,0.87733,489.51,-6.7197e+06,-6.7197e+06,0,26393,319.15,2211.4,2.2497,6.7526,45.708,-0.030971,-0.1145,-5.3064,5.3429,1.7894e-05,7.6341e-05,26209,0,-0.030971,0,-0.1145,-5.3064,1,-0.31554,0,0.0055078
1.0146,7,1.3237e+07,1,6552,1.225,25.371,0.38162,0.10885,-4396.7,0.95858,491.08,-7.6256e+06,-7.6256e+06,0,30718,326.16,2274,2.2538,6.6988,42.329,0.042237,-0.10823,-6.1456,6.1771,1.7894e-05,6.2962e-05,30527,0,0.042237,0,-0.10823,-6.1456,1,-0.31559,0,3.8649e-17
