"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_D_contact","expr:C_Lift","expr:C_Lift_contact","helicity","laminar_kinetic_energy","pressure","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
1.0068,7,1.0479e+07,1,6552,1.225,76.61,0.41222,0.45044,0.062609,0.070707,-15052,0.91671,298.45,487.27,-5.1875e+06,-5.1875e+06,0,71734,375.06,2554.2,2.093,5.7044,19.911,0.0083095,-0.10781,-10.99,10.992,1.7894e-05,1.1495e-05,71665,0,0.0083095,0,-0.10781,-10.99,1,-0.31559,0,-3.8649e-17
1.0089,7,1.0317e+07,1,6552,1.225,87.172,0.41222,0.45044,0.062609,0.070707,-15834,0.84087,299.09,488.3,-5.9433e+06,-5.9433e+06,0,73592,386.26,2314.1,2.0078,5.2758,18.267,0.20985,-0.10563,-11.718,11.722,1.7894e-05,9.941e-06,73515,0,0.20985,0,-0.10563,-11.718,1,-0.31554,0,-0.0055078
1.0101,7,1.0391e+07,1,6552,1.225,94.167,0.41222,0.45044,0.062609,0.070707,-16932,0.78541,299.44,488.89,-6.0064e+06,-6.0064e+06,0,73620,393.61,2110.5,1.9415,4.9441,17.303,0.4377,-0.10651,-12.187,12.196,1.7894e-05,9.0133e-06,73542,0,0.4377,0,-0.10651,-12.187,1,-0.3154,0,-0.011014
1.0103,7,8.4162e+06,1,6552,1.225,98.499,0.41222,0.45044,0.062609,0.070707,-16775,0.75052,299.52,489,-6.0149e+06,-6.0149e+06,0,71924,398.01,1959.8,1.8991,4.7335,16.976,0.65747,-0.10511,-12.474,12.493,1.7894e-05,8.6657e-06,71844,0,0.65747,0,-0.10511,-12.474,1,-0.31516,0,-0.016517
1.0097,7,1.0288e+07,1,6552,1.225,104.07,0.41222,0.45044,0.062609,0.070707,-17477,0.70187,299.31,488.67,-6.0141e+06,-6.0141e+06,0,71180,403.38,1785.8,1.839,4.4473,16.198,0.90638,-0.10592,-12.822,12.856,1.7894e-05,7.9686e-06,71099,0,0.90638,0,-0.10592,-12.822,1,-0.31482,0,-0.022014
1.008,7,8.363e+06,1,6552,1.225,109.62,0.41222,0.45044,0.062609,0.070707,-17386,0.66242,298.82,487.87,-6.1871e+06,-6.1871e+06,0,69861,408.44,1637.9,1.7881,4.2098,15.673,1.157,-0.10399,-13.158,13.21,1.7894e-05,7.487e-06,69775,0,1.157,0,-0.10399,-13.158,1,-0.31439,0,-0.027505
1.0052,7,1.0412e+07,1,6552,1.225,118.4,0.41222,0.45044,0.062609,0.070707,-18096,0.6075,297.98,486.5,-6.3946e+06,-6.3946e+06,0,69818,416.38,1465.3,1.714,3.8803,14.545,1.4369,-0.10176,-13.668,13.745,1.7894e-05,6.5475e-06,69730,0,1.4369,0,-0.10176,-13.668,1,-0.31386,0,-0.032988
1.0013,7,9.2805e+06,1,6552,1.225,126.64,0.41222,0.45044,0.062609,0.070707,-18776,0.55182,296.84,484.64,-6.9006e+06,-6.9006e+06,0,69433,423.48,1298.3,1.6367,3.5498,13.393,1.7469,-0.099861,-14.125,14.234,1.7894e-05,5.6565e-06,69336,0,1.7469,0,-0.099861,-14.125,1,-0.31324,0,-0.038461
0.99686,7,9.0173e+06,1,6552,1.225,130.26,0.41222,0.45044,0.062609,0.070707,-18848,0.52698,295.52,482.48,-6.7095e+06,-6.7095e+06,0,67205,425.78,1192.4,1.5991,3.3875,13.275,2.0141,-0.10091,-14.306,14.448,1.7894e-05,5.5154e-06,67109,0,2.0141,0,-0.10091,-14.306,1,-0.31252,0,-0.043922
0.99137,7,1.0463e+07,1,6552,1.225,136.95,0.41222,0.45044,0.062609,0.070707,-19248,0.4863,293.89,479.82,-6.6949e+06,-6.6949e+06,0,66060,430.85,1068.9,1.5391,3.1437,12.493,2.3244,-0.099768,-14.648,14.832,1.7894e-05,4.9191e-06,65961,0,2.3244,0,-0.099768,-14.648,1,-0.3117,0,-0.049369
0.98512,7,1.0482e+07,1,6552,1.225,143.06,0.41222,0.45044,0.062609,0.070707,-19510,0.45252,292.04,476.8,-6.7053e+06,-6.7053e+06,0,64552,435.1,960.88,1.4849,2.9323,11.938,2.638,-0.099492,-14.936,15.168,1.7894e-05,4.528e-06,64451,0,2.638,0,-0.099492,-14.936,1,-0.3108,0,-0.054802
0.97802,7,1.0481e+07,1,6552,1.225,148.12,0.41222,0.45044,0.062609,0.070707,-19861,0.42317,289.94,473.36,-6.5961e+06,-6.5961e+06,0,62850,438.05,867.19,1.4368,2.748,11.486,2.9531,-0.10062,-15.16,15.446,1.7894e-05,4.2001e-06,62748,0,2.9531,0,-0.10062,-15.16,1,-0.30979,0,-0.060217
0.97009,7,8.3594e+06,1,6552,1.225,153.78,0.41222,0.45044,0.062609,0.070707,-20177,0.39476,287.58,469.52,-6.5813e+06,-6.5813e+06,0,61204,441.36,780.85,1.3885,2.5683,10.998,3.278,-0.099519,-15.405,15.751,1.7894e-05,3.8538e-06,61099,0,3.278,0,-0.099519,-15.405,1,-0.30869,0,-0.065615
0.96126,7,8.9284e+06,1,6552,1.225,159.51,0.41222,0.45044,0.062609,0.070707,-20432,0.3662,284.97,465.25,-6.3977e+06,-6.3977e+06,0,59626,444.48,699.52,1.3387,2.3892,10.458,3.6166,-0.098882,-15.64,16.054,1.7894e-05,3.4913e-06,59521,0,3.6166,0,-0.098882,-15.64,1,-0.3075,0,-0.070992
0.95184,7,9.968e+06,1,6552,1.225,167.1,0.41222,0.45044,0.062609,0.070707,-20957,0.33415,282.17,460.69,-6.5028e+06,-6.5028e+06,0,58347,449.27,616.97,1.2799,2.1874,9.7209,3.9791,-0.097531,-15.954,16.444,1.7894e-05,3.0252e-06,58237,0,3.9791,0,-0.097531,-15.954,1,-0.30622,0,-0.076348
0.94152,7,1.0481e+07,1,6552,1.225,175.38,0.41222,0.45044,0.062609,0.070707,-21645,0.29907,279.11,455.7,-6.2892e+06,-6.2892e+06,0,57198,454.49,534.49,1.2123,1.9676,8.8342,4.3647,-0.094399,-16.282,16.857,1.7894e-05,2.5233e-06,57090,0,4.3647,0,-0.094399,-16.282,1,-0.30484,0,-0.081681
0.93064,7,1.0481e+07,1,6552,1.225,185.04,0.41222,0.45044,0.062609,0.070707,-22134,0.26262,275.89,450.43,-6.8078e+06,-6.8078e+06,0,56233,460.93,456.06,1.14,1.7409,7.797,4.7738,-0.089753,-16.662,17.333,1.7894e-05,1.9352e-06,56113,0,4.7738,0,-0.089753,-16.662,1,-0.30336,0,-0.086988
0.91896,7,1.0481e+07,1,6552,1.225,189.32,0.41222,0.45044,0.062609,0.070707,-22728,0.2423,272.43,444.78,-6.286e+06,-6.286e+06,0,54386,461.74,406.21,1.0978,1.614,7.4288,5.1341,-0.091479,-16.771,17.54,1.7894e-05,1.7355e-06,54272,0,5.1341,0,-0.091479,-16.771,1,-0.3018,0,-0.09227
0.90673,7,1.0481e+07,1,6552,1.225,192.68,0.41222,0.45044,0.062609,0.070707,-22805,0.2282,268.8,438.86,-6.0274e+06,-6.0274e+06,0,52068,461.48,367.66,1.0656,1.5232,7.3288,5.4676,-0.092982,-16.829,17.696,1.7894e-05,1.7169e-06,51953,0,5.4676,0,-0.092982,-16.829,1,-0.30014,0,-0.097523
0.89376,7,1.0481e+07,1,6552,1.225,200.62,0.41222,0.45044,0.062609,0.070707,-23245,0.20005,264.96,432.58,-6.107e+06,-6.107e+06,0,50756,465.58,313.15,1.0031,1.3472,6.4706,5.8845,-0.08839,-17.087,18.072,1.7894e-05,1.2718e-06,50636,0,5.8845,0,-0.08839,-17.087,1,-0.2984,0,-0.10275
0.88031,7,1.048e+07,1,6552,1.225,204.44,0.41222,0.45044,0.062609,0.070707,-23305,0.1851,260.97,426.07,-6.1049e+06,-6.1049e+06,0,48755,465.41,278.99,0.96543,1.2515,6.2417,6.2427,-0.088769,-17.143,18.245,1.7894e-05,1.1886e-06,48630,0,6.2427,0,-0.088769,-17.143,1,-0.29656,0,-0.10794
0.86661,7,1.048e+07,1,6552,1.225,208.81,0.41222,0.45044,0.062609,0.070707,-23377,0.1713,256.91,419.44,-6.4857e+06,-6.4857e+06,0,46709,465.71,248.7,0.9306,1.1633,6.0177,6.6086,-0.087177,-17.216,18.441,1.7894e-05,1.1068e-06,46571,0,6.6086,0,-0.087177,-17.216,1,-0.29463,0,-0.1131
0.85202,7,1.048e+07,1,6552,1.225,214.43,0.41222,0.45044,0.062609,0.070707,-23584,0.15331,252.58,412.38,-6.1861e+06,-6.1861e+06,0,44890,467.01,214.15,0.87829,1.045,5.57,7.0031,-0.085787,-17.324,18.686,1.7894e-05,9.7231e-07,44753,0,7.0031,0,-0.085787,-17.324,1,-0.29261,0,-0.11822
0.83724,7,1.048e+07,1,6552,1.225,218.37,0.41222,0.45044,0.062609,0.070707,-24088,0.14162,248.2,405.23,-5.5536e+06,-5.5536e+06,0,42940,466.57,190.38,0.84537,0.96918,5.3613,7.3664,-0.086834,-17.361,18.86,1.7894e-05,9.0194e-07,42811,0,7.3664,0,-0.086834,-17.361,1,-0.2905,0,-0.12331
0.82176,7,1.048e+07,1,6552,1.225,227.48,0.41222,0.45044,0.062609,0.070707,-24422,0.11949,243.61,397.73,-6.5871e+06,-6.5871e+06,0,41158,471.09,154.32,0.77091,0.8198,4.6172,7.8262,-0.078256,-17.584,19.247,1.7894e-05,7.077e-07,40999,0,7.8262,0,-0.078256,-17.584,1,-0.28831,0,-0.12836
0.80633,7,1.0479e+07,1,6552,1.225,230.47,0.41222,0.45044,0.062609,0.070707,-24220,0.11002,239.04,390.27,-5.4384e+06,-5.4384e+06,0,39367,469.51,136.85,0.74149,0.75902,4.4419,8.1906,-0.079731,-17.559,19.376,1.7894e-05,6.5357e-07,39230,0,8.1906,0,-0.079731,-17.559,1,-0.28602,0,-0.13337
0.79029,7,1.0479e+07,1,6552,1.225,236.93,0.41222,0.45044,0.062609,0.070707,-25088,0.096016,234.28,382.5,-5.9323e+06,-5.9323e+06,0,37487,471.21,114.74,0.69045,0.6642,3.9887,8.6081,-0.078727,-17.66,19.647,1.7894e-05,5.4164e-07,37329,0,8.6081,0,-0.078727,-17.66,1,-0.28365,0,-0.13835
0.77406,7,1.0479e+07,1,6552,1.225,241,0.41222,0.45044,0.062609,0.070707,-25415,0.085949,229.47,374.64,-4.5922e+06,-4.5922e+06,0,35707,470.47,98.833,0.65294,0.59707,3.7014,8.999,-0.07614,-17.655,19.817,1.7894e-05,4.731e-07,35579,0,8.999,0,-0.07614,-17.655,1,-0.28119,0,-0.14327
0.75779,7,8.6339e+06,1,6552,1.225,243.48,0.41222,0.45044,0.062609,0.070707,-25393,0.079632,224.65,366.77,-4.4129e+06,-4.4129e+06,0,33954,468.13,88.145,0.63009,0.55584,3.586,9.3519,-0.076391,-17.588,19.921,1.7894e-05,4.4226e-07,33824,0,9.3519,0,-0.076391,-17.588,1,-0.27865,0,-0.14816
0.74108,7,1.0478e+07,1,6552,1.225,248.67,0.41222,0.45044,0.062609,0.070707,-25841,0.069158,219.69,358.68,-4.2472e+06,-4.2472e+06,0,32265,468.36,73.53,0.58583,0.48394,3.1985,9.7574,-0.073301,-17.611,20.133,1.7894e-05,3.5773e-07,32133,0,9.7574,0,-0.073301,-17.611,1,-0.27602,0,-0.153
0.72425,7,1.0478e+07,1,6552,1.225,251.39,0.41222,0.45044,0.062609,0.070707,-25930,0.063255,214.7,350.54,-4.0891e+06,-4.0891e+06,0,30605,466.09,64.76,0.56127,0.44473,3.0503,10.119,-0.073019,-17.534,20.245,1.7894e-05,3.2539e-07,30471,0,10.119,0,-0.073019,-17.534,1,-0.27331,0,-0.15779
0.70739,7,1.0478e+07,1,6552,1.225,254.65,0.41222,0.45044,0.062609,0.070707,-26031,0.056807,209.71,342.38,-3.908e+06,-3.908e+06,0,29000,464.35,55.976,0.53235,0.40111,2.8419,10.493,-0.071519,-17.468,20.378,1.7894e-05,2.8303e-07,28865,0,10.493,0,-0.071519,-17.468,1,-0.27051,0,-0.16254
0.69052,7,1.0478e+07,1,6552,1.225,257.99,0.41222,0.45044,0.062609,0.070707,-26283,0.05056,204.71,334.21,-3.717e+06,-3.717e+06,0,27451,462.7,47.944,0.50251,0.35845,2.6172,10.869,-0.069978,-17.396,20.513,1.7894e-05,2.4001e-07,27315,0,10.869,0,-0.069978,-17.396,1,-0.26764,0,-0.16724
0.67376,7,1.0478e+07,1,6552,1.225,261.42,0.41222,0.45044,0.062609,0.070707,-26572,0.044509,199.74,326.1,-3.5348e+06,-3.5348e+06,0,25967,461.16,40.597,0.47147,0.31662,2.3739,11.247,-0.067808,-17.318,20.65,1.7894e-05,1.9651e-07,25830,0,11.247,0,-0.067808,-17.318,1,-0.26468,0,-0.17188
0.65695,7,1.0478e+07,1,6552,1.225,265.24,0.41222,0.45044,0.062609,0.070707,-27132,0.038303,194.75,317.96,-3.3559e+06,-3.3559e+06,0,24504,460,33.575,0.43736,0.27306,2.0856,11.631,-0.064994,-17.246,20.802,1.7894e-05,1.4754e-07,24366,0,11.631,0,-0.064994,-17.246,1,-0.26164,0,-0.17648
0.64034,7,1.0478e+07,1,6552,1.225,268.18,0.41222,0.45044,0.062609,0.070707,-27427,0.033582,189.83,309.93,-3.2082e+06,-3.2082e+06,0,23119,458.01,28.326,0.41001,0.24019,1.8777,11.999,-0.06273,-17.135,20.918,1.7894e-05,1.153e-07,22979,0,11.999,0,-0.06273,-17.135,1,-0.25852,0,-0.18101
0.62388,7,1.0478e+07,1,6552,1.225,269.5,0.41222,0.45044,0.062609,0.070707,-27535,0.031264,184.95,301.96,-2.9994e+06,-2.9994e+06,0,21828,454.45,25.456,0.39663,0.22507,1.8368,12.326,-0.063729,-16.965,20.97,1.7894e-05,1.1133e-07,21690,0,12.326,0,-0.063729,-16.965,1,-0.25532,0,-0.1855
0.60764,7,1.0478e+07,1,6552,1.225,271.12,0.41222,0.45044,0.062609,0.070707,-27676,0.028629,180.14,294.1,-2.8283e+06,-2.8283e+06,0,20597,451.26,22.498,0.3805,0.20734,1.7562,12.659,-0.063785,-16.798,21.034,1.7894e-05,1.0113e-07,20460,0,12.659,0,-0.063785,-16.798,1,-0.25204,0,-0.18993
0.59171,7,1.0478e+07,1,6552,1.225,272.98,0.41222,0.45044,0.062609,0.070707,-27849,0.025801,175.41,286.39,-2.6889e+06,-2.6889e+06,0,19430,448.39,19.562,0.36218,0.18784,1.6411,12.995,-0.062966,-16.631,21.107,1.7894e-05,8.5794e-08,19291,0,12.995,0,-0.062966,-16.631,1,-0.24869,0,-0.1943
0.57608,7,1.0478e+07,1,6552,1.225,275.21,0.41222,0.45044,0.062609,0.070707,-28251,0.022641,170.78,278.82,-2.5789e+06,-2.5789e+06,0,18310,445.99,16.549,0.34029,0.16547,1.4748,13.338,-0.061212,-16.47,21.194,1.7894e-05,6.3634e-08,18168,0,13.338,0,-0.061212,-16.47,1,-0.24526,0,-0.19861
0.56077,7,1.0478e+07,1,6552,1.225,277.14,0.41222,0.45044,0.062609,0.070707,-28645,0.01999,166.24,271.41,-2.4448e+06,-2.4448e+06,0,17249,443.38,14.095,0.32085,0.1467,1.3353,13.67,-0.059803,-16.293,21.269,1.7894e-05,4.6621e-08,17107,0,13.67,0,-0.059803,-16.293,1,-0.24176,0,-0.20286
0.54588,7,1.0479e+07,1,6552,1.225,278.45,0.41222,0.45044,0.062609,0.070707,-28904,0.018159,161.83,264.2,-2.3092e+06,-2.3092e+06,0,16280,440.28,12.372,0.30674,0.13402,1.2589,13.986,-0.059593,-16.09,21.319,1.7894e-05,3.9208e-08,16138,0,13.986,0,-0.059593,-16.09,1,-0.23818,0,-0.20705
0.53143,7,1.0479e+07,1,6552,1.225,280.07,0.41222,0.45044,0.062609,0.070707,-29233,0.016057,157.54,257.21,-2.2002e+06,-2.2002e+06,0,15354,437.61,10.565,0.28951,0.11903,1.1398,14.306,-0.058074,-15.89,21.382,1.7894e-05,2.6865e-08,15209,0,14.306,0,-0.058074,-15.89,1,-0.23453,0,-0.21117
0.51748,7,8.2186e+06,1,6552,1.225,281.78,0.41222,0.45044,0.062609,0.070707,-29652,0.013906,153.41,250.46,-2.0459e+06,-2.0459e+06,0,14476,435.19,8.8375,0.27083,0.10347,0.99903,14.627,-0.055837,-15.686,21.448,1.7894e-05,1.2604e-08,14334,0,14.627,0,-0.055837,-15.686,1,-0.23081,0,-0.21523
0.50422,7,8.2852e+06,1,6552,1.225,283.18,0.41222,0.45044,0.062609,0.070707,-30083,0.012161,149.48,244.04,-1.9764e+06,-1.9764e+06,0.0046813,13694,432.66,7.4764,0.25412,0.09095,0.89122,14.937,-0.053732,-15.469,21.503,1.7894e-05,4.919e-09,13548,0.0028673,14.937,0.0056223,-0.053732,-15.469,1,-0.22702,0,-0.21923
0.49119,7,1.0479e+07,1,6552,1.225,283.98,0.41222,0.45044,0.062609,0.070707,-29824,0.011208,145.61,237.74,-2.3575e+06,-2.3575e+06,0.010773,12983,429.59,6.6783,0.24467,0.084417,0.85658,15.224,-0.052366,-15.233,21.537,1.7894e-05,4.2654e-09,12801,0.0065988,15.224,0.013355,-0.052366,-15.233,1,-0.22316,0,-0.22316
0.47897,7,1.048e+07,1,6552,1.225,284.49,0.41222,0.45044,0.062609,0.070707,-30205,0.010371,141.99,231.82,-2.0662e+06,-2.0662e+06,0.0065212,12395,426.48,5.9916,0.2361,0.078654,0.82737,15.506,-0.053887,-14.97,21.554,1.7894e-05,3.6111e-09,12226,0.0039943,15.506,0.0082354,-0.053887,-14.97,1,-0.21923,0,-0.22702
0.46759,7,1.048e+07,1,6552,1.225,285.1,0.41222,0.45044,0.062609,0.070707,-30691,0.0095458,138.62,226.32,-1.9552e+06,-1.9552e+06,0.0075623,11831,423.72,5.3452,0.22703,0.072847,0.79294,15.782,-0.054196,-14.715,21.578,1.7894e-05,3.0061e-09,11665,0.0046319,15.782,0.0097846,-0.054196,-14.715,1,-0.21523,0,-0.23081
0.4566,7,1.048e+07,1,6552,1.225,285.8,0.41222,0.45044,0.062609,0.070707,-31070,0.0086694,135.36,221,-1.7542e+06,-1.7542e+06,0.018683,11285,421.16,4.704,0.21647,0.066519,0.74644,16.059,-0.052975,-14.459,21.61,1.7894e-05,2.4527e-09,11128,0.011444,16.059,0.02469,-0.052975,-14.459,1,-0.21117,0,-0.23453
0.44658,7,1.048e+07,1,6552,1.225,286.33,0.41222,0.45044,0.062609,0.070707,-31492,0.0079468,132.39,216.15,-3.0023e+06,-3.0023e+06,0.028855,10982,418.72,4.1759,0.20741,0.061233,0.70954,16.33,-0.051812,-14.191,21.635,1.7894e-05,1.954e-09,10707,0.017674,16.33,0.038808,-0.051812,-14.191,1,-0.20705,0,-0.23818
0.43701,7,1.048e+07,1,6552,1.225,287.66,0.41222,0.45044,0.062609,0.070707,-32074,0.006639,129.55,211.51,-1.6962e+06,-1.6962e+06,0.067749,10352,417.21,3.3773,0.18835,0.051325,0.59941,16.626,-0.044016,-13.952,21.705,1.7894e-05,1.3948e-09,10187,0.041496,16.626,0.092754,-0.044016,-13.952,1,-0.20286,0,-0.24176
0.42826,7,1.0481e+07,1,6552,1.225,288.04,0.41222,0.45044,0.062609,0.070707,-32515,0.0060997,126.96,207.28,-1.6527e+06,-1.6527e+06,0.071092,10014,414.99,3.0043,0.18063,0.047296,0.56935,16.88,-0.043412,-13.669,21.721,1.7894e-05,1.1298e-09,9847.9,0.043544,16.88,0.098807,-0.043412,-13.669,1,-0.19861,0,-0.24526
0.42035,7,1.048e+07,1,6552,1.225,288.36,0.41222,0.45044,0.062609,0.070707,-33321,0.0056002,124.61,203.45,-1.9299e+06,-1.9299e+06,0.075472,9798.8,412.97,2.6682,0.17305,0.043496,0.53899,17.129,-0.04322,-13.379,21.735,1.7894e-05,9.0948e-10,9599.4,0.046227,17.129,0.10581,-0.04322,-13.379,1,-0.1943,0,-0.24869
0.41319,7,1.0481e+07,1,6552,1.225,288.7,0.41222,0.45044,0.062609,0.070707,-33875,0.0051145,122.49,199.98,-1.8772e+06,-1.8772e+06,0.08347,9581.9,411.19,2.3558,0.16522,0.039743,0.5058,17.373,-0.041855,-13.088,21.752,1.7894e-05,7.4011e-10,9383.6,0.051125,17.373,0.11801,-0.041855,-13.088,1,-0.18993,0,-0.25204
0.40675,7,1.0481e+07,1,6552,1.225,288.73,0.41222,0.45044,0.062609,0.070707,-34363,0.0048573,120.58,196.87,-2.018e+06,-2.018e+06,0.080753,9451,409.32,2.1615,0.16106,0.037718,0.49757,17.598,-0.043288,-12.784,21.752,1.7894e-05,6.6013e-10,9235.3,0.049461,17.598,0.11483,-0.043288,-12.784,1,-0.1855,0,-0.25532
0.40101,7,1.0481e+07,1,6552,1.225,288.84,0.41222,0.45044,0.062609,0.070707,-34446,0.0045618,118.88,194.09,-2.0475e+06,-2.0475e+06,0.077432,9329.5,407.72,1.959,0.15591,0.03534,0.48147,17.82,-0.04348,-12.477,21.754,1.7894e-05,5.9264e-10,9107,0.047427,17.82,0.11071,-0.04348,-12.477,1,-0.18101,0,-0.25852
0.3957,7,1.0482e+07,1,6552,1.225,289.53,0.41222,0.45044,0.062609,0.070707,-35560,0.0039336,117.31,191.52,-1.5739e+06,-1.5739e+06,0.10024,9139.4,406.84,1.6278,0.144,0.030335,0.41586,18.065,-0.038336,-12.186,21.791,1.7894e-05,4.6687e-10,8965.2,0.061399,18.065,0.14363,-0.038336,-12.186,1,-0.17648,0,-0.26164
0.39136,7,1.0482e+07,1,6552,1.225,290.21,0.41222,0.45044,0.062609,0.070707,-36962,0.0033241,116.02,189.42,-1.905e+06,-1.905e+06,0.13247,9138,406.23,1.3237,0.13179,0.025466,0.34747,18.311,-0.031371,-11.89,21.833,1.7894e-05,3.5492e-10,8926.9,0.08114,18.311,0.18926,-0.031371,-11.89,1,-0.17188,0,-0.26468
0.38774,7,1.0482e+07,1,6552,1.225,290.26,0.41222,0.45044,0.062609,0.070707,-37965,0.0031182,114.95,187.67,-2.2097e+06,-2.2097e+06,0.1367,9190.7,405.2,1.1935,0.12721,0.023701,0.33243,18.519,-0.031387,-11.569,21.836,1.7894e-05,3.3326e-10,8946.8,0.083727,18.519,0.19463,-0.031387,-11.569,1,-0.16724,0,-0.26764
0.38471,7,1.0482e+07,1,6552,1.225,290.17,0.41222,0.45044,0.062609,0.070707,-38787,0.0029912,114.05,186.2,-2.4807e+06,-2.4807e+06,0.13591,9265.5,404.22,1.0992,0.12407,0.022524,0.32683,18.715,-0.032686,-11.242,21.833,1.7894e-05,3.2869e-10,8993.5,0.083246,18.715,0.19263,-0.032686,-11.242,1,-0.16254,0,-0.27051
0.38239,7,1.0482e+07,1,6552,1.225,290.2,0.41222,0.45044,0.062609,0.070707,-39641,0.0028036,113.36,185.08,-3.0411e+06,-3.0411e+06,0.14256,9409.5,403.56,0.98781,0.11953,0.020873,0.31048,18.913,-0.032195,-10.914,21.837,1.7894e-05,3.0979e-10,9079.9,0.087317,18.913,0.20058,-0.032195,-10.914,1,-0.15779,0,-0.27331
0.38068,7,1.0482e+07,1,6552,1.225,290.39,0.41222,0.45044,0.062609,0.070707,-40949,0.0025561,112.85,184.25,-3.6425e+06,-3.6425e+06,0.15723,9581.5,403.24,0.86192,0.1135,0.01877,0.28291,19.113,-0.029835,-10.589,21.851,1.7894e-05,2.7473e-10,9192.3,0.096305,19.113,0.21944,-0.029835,-10.589,1,-0.153,0,-0.27602
0.37941,7,1.0483e+07,1,6552,1.225,290.79,0.41222,0.45044,0.062609,0.070707,-42249,0.0022337,112.48,183.64,-3.9718e+06,-3.9718e+06,0.18333,9740.5,403.27,0.7192,0.1056,0.016129,0.24138,19.319,-0.024319,-10.268,21.879,1.7894e-05,2.1753e-10,9322.6,0.11229,19.319,0.25363,-0.024319,-10.268,1,-0.14816,0,-0.27865
0.37872,7,1.0483e+07,1,6552,1.225,290.85,0.41222,0.45044,0.062609,0.070707,-43568,0.0020814,112.27,183.3,-3.6322e+06,-3.6322e+06,0.19496,9876.8,403.12,0.63836,0.10121,0.014739,0.22415,19.502,-0.022919,-9.9337,21.887,1.7894e-05,1.9763e-10,9503.6,0.11941,19.502,0.26695,-0.022919,-9.9337,1,-0.14327,0,-0.28119
0.37838,7,1.0483e+07,1,6552,1.225,290.59,0.41222,0.45044,0.062609,0.070707,-44883,0.0020758,112.17,183.13,-3.3578e+06,-3.3578e+06,0.19156,10026,402.76,0.60455,0.099923,0.014367,0.22863,19.662,-0.02578,-9.5866,21.875,1.7894e-05,2.1148e-10,9688.8,0.11733,19.662,0.25948,-0.02578,-9.5866,1,-0.13835,0,-0.28365
0.37868,7,1.0483e+07,1,6552,1.225,290.47,0.41222,0.45044,0.062609,0.070707,-45924,0.0020108,112.26,183.28,-6.1208e+06,-6.1208e+06,0.19646,10492,402.73,0.55405,0.097191,0.013544,0.22231,19.825,-0.026428,-9.2387,21.873,1.7894e-05,2.0947e-10,9892.9,0.12033,19.825,0.26285,-0.026428,-9.2387,1,-0.13337,0,-0.28602
0.37949,7,1.0483e+07,1,6552,1.225,290.53,0.41222,0.45044,0.062609,0.070707,-47582,0.0018844,112.5,183.67,-9.3692e+06,-9.3692e+06,0.2122,11021,403.03,0.4892,0.092947,0.012294,0.20467,19.993,-0.024596,-8.8945,21.882,1.7894e-05,1.8898e-10,10132,0.12997,19.993,0.28009,-0.024596,-8.8945,1,-0.12836,0,-0.28831
0.38069,7,1.0483e+07,1,6552,1.225,290.88,0.41222,0.45044,0.062609,0.070707,-49769,0.0016679,112.85,184.25,-1.2048e+07,-1.2048e+07,0.24454,11532,403.73,0.40625,0.086581,0.010485,0.1716,20.171,-0.01863,-8.5569,21.911,1.7894e-05,1.4179e-10,10430,0.14978,20.171,0.31779,-0.01863,-8.5569,1,-0.12331,0,-0.2905
0.38217,7,1.0483e+07,1,6552,1.225,290.55,0.41222,0.45044,0.062609,0.070707,-50982,0.0016964,113.29,184.97,-1.1803e+07,-1.1803e+07,0.24279,11755,403.84,0.38622,0.085597,0.010241,0.17663,20.304,-0.02169,-8.2002,21.898,1.7894e-05,1.5719e-10,10710,0.14871,20.304,0.31134,-0.02169,-8.2002,1,-0.11822,0,-0.29261
0.38442,7,1.0483e+07,1,6552,1.225,290.27,0.41222,0.45044,0.062609,0.070707,-54985,0.0017198,113.96,186.06,-1.0216e+07,-1.0216e+07,0.2379,11885,404.23,0.36334,0.084293,0.0099,0.17935,20.436,-0.025034,-7.8291,21.885,1.7894e-05,1.6941e-10,10996,0.14572,20.436,0.30132,-0.025034,-7.8291,1,-0.1131,0,-0.29463
0.38717,7,1.0483e+07,1,6552,1.225,289.88,0.41222,0.45044,0.062609,0.070707,-56467,0.001738,114.78,187.39,-2.0522e+07,-2.0522e+07,0.24277,13024,404.66,0.34019,0.08284,0.0095093,0.18031,20.556,-0.02823,-7.4716,21.872,1.7894e-05,1.8139e-10,11370,0.1487,20.556,0.30071,-0.02823,-7.4716,1,-0.10794,0,-0.29656
0.39011,7,1.0483e+07,1,6552,1.225,290.5,0.41222,0.45044,0.062609,0.070707,-60685,0.0014886,115.65,188.81,-1.3683e+07,-1.3683e+07,0.29128,12962,406.15,0.26771,0.075536,0.0076689,0.13952,20.726,-0.017804,-7.131,21.919,1.7894e-05,1.1396e-10,11861,0.17841,20.726,0.35499,-0.017804,-7.131,1,-0.10275,0,-0.2984
