"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_L","helicity","laminar_kinetic_energy","pressure","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9337e-17,0,-0.3158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055115,0,-0.31575
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011021,0,-0.31561
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016528,0,-0.31537
-0.83146,7,1.6143e+07,1,5688,1.225,13.302,0.37528,0.023894,1.9731e+05,0.16069,-246.49,-402.43,-1.0526e+09,-1.0526e+09,4.499,1.9181e+05,-233.19,3.083,0.31798,0.0077502,2.2396,6.8076,-0.75309,0.16934,10.698,1.7894e-05,3.7779e-09,1.7751e+05,2.7557,6.8076,2.7848,-0.75309,0.16934,1,0.022029,0,-0.31503
-0.51728,7,1.6142e+07,1,5688,1.225,3.5627,0.37528,0.023894,-37739,2.9954,-153.35,-250.36,1.0941e+06,1.0941e+06,0,42325,-149.79,209.03,1.5185,0.47517,25.989,-1.5604,-0.91538,-0.033189,2.1985,1.7894e-05,1.0319e-06,42358,0,-1.5604,0,-0.91538,-0.033189,1,0.027524,0,-0.3146
-0.45665,7,1.6134e+07,1,5688,1.225,3.6337,0.37528,0.023894,-46147,3.9341,-135.37,-221.02,-2.7365e+06,-2.7365e+06,0,54033,-131.74,315.49,1.7737,0.79564,30.391,1.1235,-0.79275,0.19107,2.1403,1.7894e-05,1.779e-06,53981,0,1.1235,0,-0.79275,0.19107,1,0.03301,0,-0.31407
-0.43417,7,1.6117e+07,1,5688,1.225,6.813,0.37528,0.023894,-42918,5.2856,-128.71,-210.14,-7.7737e+05,-7.7737e+05,0,59861,-121.9,456.29,2.0413,0.97563,34.887,2.5984,-0.62044,0.34974,2.7962,1.7894e-05,2.1715e-06,59851,0,2.5984,0,-0.62044,0.34974,1,0.038486,0,-0.31345
-0.39965,7,1.6098e+07,1,5688,1.225,15.565,0.37528,0.023894,-60226,4.4489,-118.48,-193.43,-1.28e+06,-1.28e+06,0,52138,-102.91,428.15,1.9376,1.1914,33.229,4.5448,-0.80494,0.69258,4.695,1.7894e-05,2.333e-06,52116,0,4.5448,0,-0.80494,0.69258,1,0.043951,0,-0.31273
-0.39364,7,1.6081e+07,1,5688,1.225,24.448,0.37528,0.023894,-68081,4.6808,-116.69,-190.52,-1.8174e+06,-1.8174e+06,0,53085,-92.246,743.37,2.1443,2.2371,36.85,5.8795,-0.85231,0.96179,6.0335,1.7894e-05,4.1696e-06,53054,0,5.8795,0,-0.85231,0.96179,1,0.049402,0,-0.31191
-0.38637,7,1.6061e+07,1,5688,1.225,29.383,0.37528,0.023894,-73372,4.8544,-114.54,-187,-2.1116e+06,-2.1116e+06,0,52089,-85.156,1328.7,2.4289,4.0171,41.782,6.501,-0.9172,1.1618,6.6798,1.7894e-05,8.4456e-06,52051,0,6.501,0,-0.9172,1.1618,1,0.054838,0,-0.311
-0.3794,7,1.6029e+07,1,5688,1.225,31.076,0.37528,0.023894,-74023,4.5614,-112.47,-183.63,-1.9223e+06,-1.9223e+06,0,48857,-81.397,2199.4,2.6942,6.34,46.258,6.7055,-0.99154,1.304,6.9138,1.7894e-05,1.7236e-05,48820,0,6.7055,0,-0.99154,1.304,1,0.060257,0,-0.31
-0.37373,7,1.5988e+07,1,5688,1.225,30.013,0.37528,0.023894,-70999,3.7484,-110.79,-180.89,-2.0297e+06,-2.0297e+06,0,43582,-80.78,3088.3,2.8335,8.2991,48.589,6.592,-1.0927,1.3915,6.8354,1.7894e-05,3.1637e-05,43538,0,6.592,0,-1.0927,1.3915,1,0.065659,0,-0.3089
-0.36774,7,1.5868e+07,1,5688,1.225,27.222,0.37528,0.023894,-65075,2.7279,-109.02,-177.98,-1.8803e+06,-1.8803e+06,0,37304,-81.794,3510.5,2.7904,8.9529,47.914,6.2595,-1.2149,1.4323,6.5444,1.7894e-05,4.7959e-05,37256,0,6.2595,0,-1.2149,1.4323,1,0.07104,0,-0.30771
-0.36061,7,1.5611e+07,1,5688,1.225,24.649,0.37528,0.023894,-59073,2.0062,-106.9,-174.54,-1.5209e+06,-1.5209e+06,0,34313,-82.253,3344,2.6459,8.4966,45.547,5.9198,-1.2609,1.4735,6.238,1.7894e-05,5.3327e-05,34271,0,5.9198,0,-1.2609,1.4735,1,0.076399,0,-0.30642
-0.35381,7,1.5597e+07,1,5688,1.225,23.216,0.37528,0.023894,-53952,1.6402,-104.89,-171.24,-1.2046e+06,-1.2046e+06,0,32801,-81.671,3147.9,2.5481,8.0998,43.957,5.7235,-1.2275,1.5377,6.0599,1.7894e-05,5.4974e-05,32767,0,5.7235,0,-1.2275,1.5377,1,0.081735,0,-0.30504
-0.34775,7,1.5358e+07,1,5688,1.225,22.844,0.37528,0.023894,-50650,1.4759,-103.09,-168.31,-1.2665e+06,-1.2665e+06,0,32198,-80.247,3021.2,2.4973,7.8799,43.121,5.6614,-1.1732,1.6308,6.0141,1.7894e-05,5.5021e-05,32161,0,5.6614,0,-1.1732,1.6308,1,0.087046,0,-0.30357
-0.34283,7,1.5171e+07,1,5688,1.225,23.005,0.37528,0.023894,-49875,1.4021,-101.63,-165.93,-1.3333e+06,-1.3333e+06,0,31952,-78.627,2947.5,2.4741,7.7806,42.788,5.6603,-1.1482,1.7414,6.0388,1.7894e-05,5.4715e-05,31912,0,5.6603,0,-1.1482,1.7414,1,0.092331,0,-0.302
-0.33932,7,1.4792e+07,1,5688,1.225,23.373,0.37528,0.023894,-49857,1.3712,-100.59,-164.23,-1.2184e+06,-1.2184e+06,0,31558,-77.219,2904.8,2.4658,7.7496,42.825,5.6851,-1.1464,1.8568,6.0955,1.7894e-05,5.4844e-05,31521,0,5.6851,0,-1.1464,1.8568,1,0.097588,0,-0.30034
-0.33604,7,1.4789e+07,1,5688,1.225,23.632,0.37528,0.023894,-50166,1.3669,-99.618,-162.64,-1.2991e+06,-1.2991e+06,0,31507,-75.985,2909.7,2.4722,7.8012,43.037,5.6878,-1.1498,1.9667,6.1329,1.7894e-05,5.4975e-05,31467,0,5.6878,0,-1.1498,1.9667,1,0.10281,0,-0.29859
-0.33343,7,1.4424e+07,1,5688,1.225,23.854,0.37528,0.023894,-52132,1.3758,-98.844,-161.38,-1.1572e+06,-1.1572e+06,0,31574,-74.99,2935.4,2.4844,7.8833,43.285,5.6759,-1.1856,2.0729,6.1639,1.7894e-05,5.5084e-05,31539,0,5.6759,0,-1.1856,2.0729,1,0.10801,0,-0.29675
-0.32932,7,1.4776e+07,1,5688,1.225,23.203,0.37528,0.023894,-54259,1.4045,-97.628,-159.39,-1.1306e+06,-1.1306e+06,0,31774,-74.426,3029.4,2.5168,8.0975,43.98,5.5507,-1.2319,2.1335,6.0796,1.7894e-05,5.5983e-05,31741,0,5.5507,0,-1.2319,2.1335,1,0.11317,0,-0.29482
-0.32372,7,1.4237e+07,1,5688,1.225,21.825,0.37528,0.023894,-56240,1.4489,-95.967,-156.68,-1.2988e+06,-1.2988e+06,0,31866,-74.142,3152.6,2.556,8.3512,44.828,5.3271,-1.293,2.1539,5.8974,1.7894e-05,5.7363e-05,31827,0,5.3271,0,-1.293,2.1539,1,0.1183,0,-0.2928
-0.31653,7,1.4321e+07,1,5688,1.225,20.386,0.37528,0.023894,-59327,1.4938,-93.836,-153.2,-1.2102e+06,-1.2102e+06,0,31903,-73.45,3267.5,2.5886,8.5579,45.597,5.0766,-1.3716,2.1546,5.6928,1.7894e-05,5.9207e-05,31867,0,5.0766,0,-1.3716,2.1546,1,0.12339,0,-0.2907
-0.30885,7,1.4474e+07,1,5688,1.225,19.484,0.37528,0.023894,-62263,1.5164,-91.559,-149.48,-1.1615e+06,-1.1615e+06,0,31591,-72.075,3287.4,2.5912,8.5557,45.752,4.8896,-1.4703,2.1788,5.5635,1.7894e-05,6.0272e-05,31556,0,4.8896,0,-1.4703,2.1788,1,0.12845,0,-0.2885
-0.30243,7,1.4037e+07,1,5688,1.225,19.682,0.37528,0.023894,-64690,1.4934,-89.656,-146.38,-1.1444e+06,-1.1444e+06,0,30807,-69.974,3166.7,2.5566,8.3124,45.279,4.8514,-1.5688,2.2726,5.5956,1.7894e-05,6.0359e-05,30772,0,4.8514,0,-1.5688,2.2726,1,0.13346,0,-0.28621
-0.29943,7,1.3988e+07,1,5688,1.225,21.541,0.37528,0.023894,-68208,1.4375,-88.765,-144.92,-1.1369e+06,-1.1369e+06,0,29808,-67.225,2945.2,2.4948,7.8997,44.313,5.03,-1.682,2.4704,5.864,1.7894e-05,5.934e-05,29771,0,5.03,0,-1.682,2.4704,1,0.13844,0,-0.28384
-0.30203,7,1.3559e+07,1,5688,1.225,25.166,0.37528,0.023894,-72007,1.3748,-89.537,-146.18,-1.1625e+06,-1.1625e+06,0,28708,-64.372,2671.1,2.421,7.4181,43.174,5.4076,-1.794,2.7802,6.3513,1.7894e-05,5.7441e-05,28669,0,5.4076,0,-1.794,2.7802,1,0.14337,0,-0.28138
-0.3113,7,1.3554e+07,1,5688,1.225,30.632,0.37528,0.023894,-76166,1.3153,-92.285,-150.67,-1.3262e+06,-1.3262e+06,0,27616,-61.653,2383.4,2.3416,6.91,41.922,5.9473,-1.8934,3.1941,7.0212,1.7894e-05,5.486e-05,27570,0,5.9473,0,-1.8934,3.1941,1,0.14826,0,-0.27883
-0.32663,7,1.3745e+07,1,5688,1.225,37.666,0.37528,0.023894,-81343,1.2621,-96.831,-158.09,-1.2779e+06,-1.2779e+06,0,26600,-59.164,2116.5,2.2668,6.4459,40.858,6.5694,-2.0033,3.6727,7.797,1.7894e-05,5.2297e-05,26553,0,6.5694,0,-2.0033,3.6727,1,0.1531,0,-0.2762
-0.34526,7,1.3686e+07,1,5688,1.225,45.491,0.37528,0.023894,-87108,1.2183,-102.35,-167.11,-1.3895e+06,-1.3895e+06,0,25929,-56.862,1894.5,2.2001,6.0428,39.802,7.1834,-2.0992,4.1773,8.5782,1.7894e-05,4.931e-05,25877,0,7.1834,0,-2.0992,4.1773,1,0.1579,0,-0.27349
-0.36351,7,1.3444e+07,1,5688,1.225,53.171,0.37528,0.023894,-93461,1.1711,-107.76,-175.94,-1.4702e+06,-1.4702e+06,0,25494,-54.592,1715.1,2.143,5.7177,38.903,7.7128,-2.1948,4.6588,9.281,1.7894e-05,4.6552e-05,25438,0,7.7128,0,-2.1948,4.6588,1,0.16265,0,-0.27069
-0.37989,7,1.3465e+07,1,5688,1.225,59.917,0.37528,0.023894,-99484,1.1277,-112.62,-183.87,-1.5042e+06,-1.5042e+06,0,25188,-52.702,1578.3,2.0996,5.4854,38.325,8.1147,-2.286,5.0928,9.8562,1.7894e-05,4.4424e-05,25129,0,8.1147,0,-2.286,5.0928,1,0.16735,0,-0.26781
-0.39554,7,1.3065e+07,1,5688,1.225,66.143,0.37528,0.023894,-1.0597e+05,1.0856,-117.26,-191.44,-1.5767e+06,-1.5767e+06,0,24988,-51.116,1470.9,2.0651,5.312,37.866,8.4406,-2.38,5.5004,10.359,1.7894e-05,4.2601e-05,24926,0,8.4406,0,-2.38,5.5004,1,0.172,0,-0.26485
-0.41207,7,1.2843e+07,1,5688,1.225,72.122,0.37528,0.023894,-1.1197e+05,1.0504,-122.16,-199.44,-1.5997e+06,-1.5997e+06,0,24727,-50.037,1382.5,2.0386,5.1843,37.564,8.7185,-2.4724,5.8983,10.82,1.7894e-05,4.1132e-05,24664,0,8.7185,0,-2.4724,5.8983,1,0.17659,0,-0.26181
-0.43005,7,1.3104e+07,1,5688,1.225,78.144,0.37528,0.023894,-1.1756e+05,1.016,-127.49,-208.14,-1.5939e+06,-1.5939e+06,0,24406,-49.344,1304.8,2.0149,5.0752,37.281,8.972,-2.5587,6.3011,11.265,1.7894e-05,3.9849e-05,24342,0,8.972,0,-2.5587,6.3011,1,0.18114,0,-0.25869
-0.45058,7,1.2726e+07,1,5688,1.225,84.331,0.37528,0.023894,-1.2126e+05,0.98238,-133.57,-218.08,-1.579e+06,-1.579e+06,0,23959,-49.244,1235.4,1.9963,4.9973,37.18,9.2162,-2.6218,6.7108,11.705,1.7894e-05,3.8986e-05,23895,0,9.2162,0,-2.6218,6.7108,1,0.18562,0,-0.25549
-0.47113,7,1.2744e+07,1,5688,1.225,90.393,0.37528,0.023894,-1.2251e+05,0.94478,-139.67,-228.03,-1.7154e+06,-1.7154e+06,0,23491,-49.275,1172.8,1.98,4.9383,37.093,9.4387,-2.6332,7.122,12.12,1.7894e-05,3.8222e-05,23419,0,9.4387,0,-2.6332,7.122,1,0.19005,0,-0.25221
-0.49216,7,1.2719e+07,1,5688,1.225,96.3,0.37528,0.023894,-1.2107e+05,0.90608,-145.9,-238.2,-1.6797e+06,-1.6797e+06,0,22925,-49.6,1114.4,1.965,4.889,37.036,9.6341,-2.6026,7.5373,12.512,1.7894e-05,3.7635e-05,22853,0,9.6341,0,-2.6026,7.5373,1,0.19443,0,-0.24885
-0.5163,7,1.3016e+07,1,5688,1.225,102.86,0.37528,0.023894,-1.1805e+05,0.86705,-153.06,-249.89,-1.6374e+06,-1.6374e+06,0,22308,-50.195,1059.5,1.9519,4.8526,36.996,9.8464,-2.5526,7.9791,12.933,1.7894e-05,3.7089e-05,22236,0,9.8464,0,-2.5526,7.9791,1,0.19874,0,-0.24542
-0.54189,7,1.3139e+07,1,5688,1.225,109.62,0.37528,0.023894,-1.1407e+05,0.82722,-160.64,-262.28,-1.7285e+06,-1.7285e+06,0,21647,-51.028,1011.4,1.9441,4.8479,37.069,10.043,-2.506,8.4287,13.353,1.7894e-05,3.6686e-05,21569,0,10.043,0,-2.506,8.4287,1,0.20299,0,-0.24192
-0.56767,7,1.3352e+07,1,5688,1.225,116.44,0.37528,0.023894,-1.096e+05,0.7854,-168.29,-274.75,-1.7272e+06,-1.7272e+06,0,20994,-51.844,967.79,1.9378,4.855,37.139,10.22,-2.4606,8.88,13.765,1.7894e-05,3.6308e-05,20912,0,10.22,0,-2.4606,8.88,1,0.20718,0,-0.23834
-0.59255,7,1.3009e+07,1,5688,1.225,123.03,0.37528,0.023894,-1.0513e+05,0.7422,-175.66,-286.8,-1.6463e+06,-1.6463e+06,0,20362,-52.628,929.39,1.9343,4.8795,37.23,10.364,-2.4158,9.3223,14.151,1.7894e-05,3.5923e-05,20282,0,10.364,0,-2.4158,9.3223,1,0.21131,0,-0.23469
-0.61414,7,1.346e+07,1,5688,1.225,128.71,0.37528,0.023894,-1.0104e+05,0.6984,-182.06,-297.25,-1.7633e+06,-1.7633e+06,0,19766,-53.352,898.86,1.9343,4.9254,37.459,10.452,-2.3729,9.7241,14.475,1.7894e-05,3.5845e-05,19677,0,10.452,0,-2.3729,9.7241,1,0.21538,0,-0.23096
-0.63347,7,1.3453e+07,1,5688,1.225,133.57,0.37528,0.023894,-96657,0.65531,-187.79,-306.6,-1.8366e+06,-1.8366e+06,0,19256,-54.225,871.55,1.9317,4.9547,37.594,10.491,-2.3168,10.097,14.747,1.7894e-05,3.5734e-05,19161,0,10.491,0,-2.3168,10.097,1,0.21937,0,-0.22717
-0.65239,7,1.2985e+07,1,5688,1.225,137.98,0.37528,0.023894,-91893,0.61567,-193.4,-315.76,-1.8709e+06,-1.8709e+06,0,18747,-55.421,848.14,1.9282,4.9751,37.775,10.498,-2.2724,10.45,14.989,1.7894e-05,3.5937e-05,18646,0,10.498,0,-2.2724,10.45,1,0.2233,0,-0.2233
-0.6697,7,1.2505e+07,1,5688,1.225,142.14,0.37528,0.023894,-88624,0.57746,-198.53,-324.14,-2.0053e+06,-2.0053e+06,0,18301,-56.391,824.85,1.9178,4.954,37.695,10.475,-2.2908,10.79,15.215,1.7894e-05,3.6014e-05,18190,0,10.475,0,-2.2908,10.79,1,0.22717,0,-0.21937
-0.68168,7,1.2096e+07,1,5688,1.225,144.89,0.37528,0.023894,-89398,0.54339,-202.08,-329.93,-2.0936e+06,-2.0936e+06,0,17892,-57.191,808.2,1.9075,4.9299,37.748,10.381,-2.4146,11.059,15.362,1.7894e-05,3.6548e-05,17772,0,10.381,0,-2.4146,11.059,1,0.23096,0,-0.21538
-0.68441,7,1.1549e+07,1,5688,1.225,145.38,0.37528,0.023894,-98623,0.51775,-202.89,-331.25,-2.1038e+06,-2.1038e+06,0,17785,-57.517,811.79,1.9063,4.9522,37.996,10.188,-2.6344,11.221,15.387,1.7894e-05,3.7358e-05,17663,0,10.188,0,-2.6344,11.221,1,0.23469,0,-0.21131
-0.67365,7,1.151e+07,1,5688,1.225,142.67,0.37528,0.023894,-1.1941e+05,0.52077,-199.7,-326.05,-2.4201e+06,-2.4201e+06,0,18208,-57.035,845.9,1.9212,5.0355,38.459,9.868,-2.9437,11.231,15.243,1.7894e-05,3.8207e-05,18071,0,9.868,0,-2.9437,11.231,1,0.23834,0,-0.20718
-0.64843,7,1.15e+07,1,5688,1.225,135.57,0.37528,0.023894,-1.4505e+05,0.56291,-192.23,-313.84,-2.4488e+06,-2.4488e+06,0,18674,-56.658,883.91,1.9247,5.0118,38.717,9.3683,-3.3249,11.03,14.856,1.7894e-05,3.9539e-05,18539,0,9.3683,0,-3.3249,11.03,1,0.24192,0,-0.20299
-0.61004,7,1.1016e+07,1,5688,1.225,124.09,0.37528,0.023894,-1.6603e+05,0.62654,-180.85,-295.26,-1.9423e+06,-1.9423e+06,0,18716,-56.759,913.61,1.9001,4.8044,38.417,8.675,-3.7694,10.587,14.207,1.7894e-05,4.2096e-05,18611,0,8.675,0,-3.7694,10.587,1,0.24542,0,-0.19874
-0.55768,7,1.0898e+07,1,5688,1.225,112.13,0.37528,0.023894,-1.7393e+05,0.63597,-165.32,-269.92,-1.4677e+06,-1.4677e+06,0,18174,-53.189,892.3,1.8369,4.4329,37.227,7.9377,-4.1805,10.07,13.501,1.7894e-05,4.4333e-05,18094,0,7.9377,0,-4.1805,10.07,1,0.24885,0,-0.19443
-0.49561,7,1.1001e+07,1,5688,1.225,101.7,0.37528,0.023894,-1.7488e+05,0.61886,-146.92,-239.87,-1.123e+06,-1.123e+06,0,17649,-45.224,858.65,1.7782,4.1274,36.24,7.2629,-4.4951,9.585,12.856,1.7894e-05,4.5848e-05,17587,0,7.2629,0,-4.4951,9.585,1,0.25221,0,-0.19005
-0.42694,7,1.0174e+07,1,5688,1.225,92.755,0.37528,0.023894,-1.7522e+05,0.59804,-126.57,-206.64,-9.9035e+05,-9.9035e+05,0,17736,-33.812,833.04,1.7399,3.9444,35.609,6.6703,-4.7012,9.1562,12.285,1.7894e-05,4.5727e-05,17682,0,6.6703,0,-4.7012,9.1562,1,0.25549,0,-0.18562
-0.35746,7,1.0527e+07,1,5688,1.225,83.921,0.37528,0.023894,-1.7255e+05,0.59349,-105.97,-173.01,-8.5544e+05,-8.5544e+05,0,18266,-22.048,832.39,1.7388,3.943,35.853,6.1091,-4.7441,8.7262,11.684,1.7894e-05,4.5213e-05,18221,0,6.1091,0,-4.7441,8.7262,1,0.25869,0,-0.18114
-0.29268,7,1.0086e+07,1,5688,1.225,75.252,0.37528,0.023894,-1.6852e+05,0.61602,-86.765,-141.66,-9.7257e+05,-9.7257e+05,0,19526,-11.514,875.66,1.7789,4.1319,36.818,5.6041,-4.6065,8.321,11.064,1.7894e-05,4.4274e-05,19478,0,5.6041,0,-4.6065,8.321,1,0.26181,0,-0.17659
-0.23484,7,1.0083e+07,1,5688,1.225,65.597,0.37528,0.023894,-1.5951e+05,0.68724,-69.62,-113.66,-9.9874e+05,-9.9874e+05,0,21135,-4.023,977.62,1.8604,4.5056,38.711,5.0874,-4.3124,7.8432,10.323,1.7894e-05,4.4743e-05,21090,0,5.0874,0,-4.3124,7.8432,1,0.26485,0,-0.172
-0.18422,7,1.0497e+07,1,5688,1.225,55.77,0.37528,0.023894,-1.4875e+05,0.81912,-54.611,-89.16,-1.0195e+06,-1.0195e+06,0,22741,1.1591,1154.2,1.9727,5.0192,41.305,4.561,-3.9765,7.293,9.5065,1.7894e-05,4.7484e-05,22698,0,4.561,0,-3.9765,7.293,1,0.26781,0,-0.16735
-0.13698,7,1.0489e+07,1,5688,1.225,46.701,0.37528,0.023894,-1.4296e+05,1.0067,-40.609,-66.3,-9.186e+05,-9.186e+05,0,24077,6.0927,1424.3,2.1099,5.6717,44.361,4.0235,-3.7769,6.6632,8.6882,1.7894e-05,5.2789e-05,24041,0,4.0235,0,-3.7769,6.6632,1,0.27069,0,-0.16265
-0.086493,7,1.0481e+07,1,5688,1.225,38.971,0.37528,0.023894,-1.512e+05,1.2585,-25.641,-41.863,-8.2918e+05,-8.2918e+05,0,25179,13.33,1851.9,2.2869,6.5881,48.319,3.425,-3.9988,5.8632,7.935,1.7894e-05,6.1656e-05,25149,0,3.425,0,-3.9988,5.8632,1,0.27349,0,-0.1579
-0.026167,7,9.9274e+06,1,5688,1.225,35.188,0.37528,0.023894,-1.7724e+05,1.5927,-7.7572,-12.665,-4.9258e+05,-4.9258e+05,0,25989,27.431,2497.3,2.5013,7.795,53.066,2.7357,-4.9913,4.8389,7.5599,1.7894e-05,7.4458e-05,25975,0,2.7357,0,-4.9913,4.8389,1,0.2762,0,-0.1531
0.046833,7,9.3464e+06,1,5688,1.225,41.42,0.37528,0.023894,-2.01e+05,1.7992,13.884,22.667,-2.7668e+05,-2.7668e+05,0,25001,55.304,2969,2.6084,8.4138,55.579,2.0898,-6.8309,3.8794,8.2207,1.7894e-05,8.7576e-05,24994,0,2.0898,0,-6.8309,3.8794,1,0.27883,0,-0.14826
0.11395,7,8.8787e+06,1,5688,1.225,55.334,0.37528,0.023894,-2.0469e+05,1.5117,33.779,55.15,-1.9388e+05,-1.9388e+05,0,22065,89.113,2610.1,2.4484,7.4961,52.39,1.9308,-8.4015,3.8536,9.5027,1.7894e-05,9.0599e-05,22059,0,1.9308,0,-8.4015,3.8536,1,0.28138,0,-0.14337
0.14869,7,9.3195e+06,1,5688,1.225,68.169,0.37528,0.023894,-2.0461e+05,1.1615,44.079,71.965,-4.2171e+05,-4.2171e+05,0,19601,112.25,1993.8,2.2194,6.2417,47.685,2.3117,-9.0006,4.9005,10.549,1.7894e-05,8.4237e-05,19580,0,2.3117,0,-9.0006,4.9005,1,0.28384,0,-0.13844
0.14092,7,9.4408e+06,1,5688,1.225,81.319,0.37528,0.023894,-2.0402e+05,1.0196,41.776,68.206,-6.0162e+05,-6.0162e+05,0,17883,123.1,1565.6,2.0758,5.4512,44.974,2.9402,-8.9973,6.5101,11.521,1.7894e-05,7.6838e-05,17849,0,2.9402,0,-8.9973,6.5101,1,0.28621,0,-0.13346
0.10353,7,9.2322e+06,1,5688,1.225,94.874,0.37528,0.023894,-1.988e+05,0.99225,30.691,50.108,-7.0527e+05,-7.0527e+05,0,16634,125.57,1344.8,2.0332,5.2099,44.427,3.5383,-8.6698,8.1574,12.443,1.7894e-05,7.2332e-05,16590,0,3.5383,0,-8.6698,8.1574,1,0.2885,0,-0.12845
0.055993,7,9.0769e+06,1,5688,1.225,106.5,0.37528,0.023894,-1.8842e+05,0.98395,16.599,27.101,-7.9777e+05,-7.9777e+05,0,15699,123.1,1214,2.0304,5.1997,44.834,3.9776,-8.1421,9.5485,13.182,1.7894e-05,6.924e-05,15646,0,3.9776,0,-8.1421,9.5485,1,0.2907,0,-0.12339
0.012141,7,9.4432e+06,1,5688,1.225,114.89,0.37528,0.023894,-1.8008e+05,0.97682,3.5993,5.8765,-8.6592e+05,-8.6592e+05,0,15303,118.49,1125.1,2.0351,5.2363,45.264,4.2231,-7.5379,10.601,13.691,1.7894e-05,6.5298e-05,15246,0,4.2231,0,-7.5379,10.601,1,0.2928,0,-0.1183
-0.022607,7,9.6171e+06,1,5688,1.225,119.52,0.37528,0.023894,-1.7363e+05,0.97023,-6.7018,-10.942,-9.3649e+05,-9.3649e+05,0,15313,112.82,1059.8,2.0365,5.252,45.634,4.2962,-6.9437,11.311,13.963,1.7894e-05,6.1259e-05,15252,0,4.2962,0,-6.9437,11.311,1,0.29482,0,-0.11317
-0.048942,7,9.3462e+06,1,5688,1.225,120.77,0.37528,0.023894,-1.6895e+05,0.97176,-14.509,-23.688,-1.0497e+06,-1.0497e+06,0,15692,106.26,1031.4,2.0495,5.3315,46.162,4.2377,-6.3903,11.741,14.034,1.7894e-05,5.7787e-05,15625,0,4.2377,0,-6.3903,11.741,1,0.29675,0,-0.10801
-0.06991,7,9.1477e+06,1,5688,1.225,118.9,0.37528,0.023894,-1.6153e+05,0.9899,-20.725,-33.836,-1.0361e+06,-1.0361e+06,0,16119,98.18,1048.2,2.0934,5.5878,47.569,4.0808,-5.8925,11.926,13.924,1.7894e-05,5.6291e-05,16055,0,4.0808,0,-5.8925,11.926,1,0.29859,0,-0.10281
-0.085898,7,8.7613e+06,1,5688,1.225,114.06,0.37528,0.023894,-1.5319e+05,1.0234,-25.465,-41.575,-1.0766e+06,-1.0766e+06,0,16853,88.595,1114.8,2.1614,5.989,49.424,3.8514,-5.4116,11.898,13.635,1.7894e-05,5.6027e-05,16790,0,3.8514,0,-5.4116,11.898,1,0.30034,0,-0.097588
-0.097885,7,9.109e+06,1,5688,1.225,105.99,0.37528,0.023894,-1.419e+05,1.0827,-29.018,-47.376,-1.179e+06,-1.179e+06,0,17814,76.968,1234.3,2.2524,6.5331,51.779,3.5542,-4.9207,11.645,13.14,1.7894e-05,5.7135e-05,17748,0,3.5542,0,-4.9207,11.645,1,0.302,0,-0.092331
-0.10757,7,9.4798e+06,1,5688,1.225,94.994,0.37528,0.023894,-1.265e+05,1.1765,-31.89,-52.065,-1.3855e+06,-1.3855e+06,0,18854,63.105,1395.4,2.3492,7.1068,54.297,3.2094,-4.394,11.174,12.436,1.7894e-05,5.9556e-05,18782,0,3.2094,0,-4.394,11.174,1,0.30357,0,-0.087046
-0.11465,7,9.2619e+06,1,5688,1.225,82.367,0.37528,0.023894,-1.0728e+05,1.2927,-33.989,-55.492,-1.3135e+06,-1.3135e+06,0,19652,48.378,1565.7,2.4248,7.5305,56.338,2.8387,-3.8265,10.543,11.575,1.7894e-05,6.3139e-05,19586,0,2.8387,0,-3.8265,10.543,1,0.30504,0,-0.081735
-0.12259,7,9.2579e+06,1,5688,1.225,69.537,0.37528,0.023894,-82949,1.4114,-36.341,-59.332,-1.3049e+06,-1.3049e+06,0,19965,33.196,1726.8,2.4771,7.7945,57.951,2.4712,-3.195,9.8302,10.632,1.7894e-05,6.7977e-05,19900,0,2.4712,0,-3.195,9.8302,1,0.30642,0,-0.076399
-0.13038,7,9.142e+06,1,5688,1.225,58.04,0.37528,0.023894,-59242,1.4917,-38.652,-63.105,-1.1713e+06,-1.1713e+06,0,20086,19.388,1873.9,2.5093,7.9544,58.948,2.1306,-2.5027,9.1314,9.7077,1.7894e-05,7.3295e-05,20028,0,2.1306,0,-2.5027,9.1314,1,0.30771,0,-0.07104
